depto,mupio,sector,hhid,upm2,agreg3
guatemala,23.0,17.0,458.0,1231017.0,12432.2880859375
guatemala,23.0,17.0,459.0,1231017.0,6936.2001953125
guatemala,23.0,17.0,460.0,1231017.0,8347.2509765625
guatemala,26.0,1.0,461.0,1261001.0,3554.583251953125
guatemala,26.0,1.0,462.0,1261001.0,6569.951171875
guatemala,26.0,1.0,463.0,1261001.0,6656.943359375
guatemala,26.0,1.0,464.0,1261001.0,10037.8251953125
guatemala,26.0,1.0,465.0,1261001.0,23332.68359375
guatemala,26.0,1.0,466.0,1261001.0,12291.8115234375
guatemala,26.0,1.0,467.0,1261001.0,9454.03515625
guatemala,26.0,1.0,468.0,1261001.0,9940.8779296875
guatemala,26.0,1.0,469.0,1261001.0,9829.0126953125
guatemala,26.0,1.0,470.0,1261001.0,3515.552734375
guatemala,26.0,19.0,471.0,1262019.0,6744.16259765625
guatemala,26.0,19.0,472.0,1262019.0,3323.40576171875
guatemala,26.0,19.0,473.0,1262019.0,7179.99267578125
guatemala,26.0,19.0,474.0,1262019.0,4876.4599609375
guatemala,26.0,19.0,475.0,1262019.0,3381.476806640625
guatemala,26.0,19.0,476.0,1262019.0,6552.77392578125
guatemala,26.0,19.0,477.0,1262019.0,7940.13037109375
guatemala,26.0,19.0,478.0,1262019.0,14975.5986328125
guatemala,26.0,19.0,479.0,1262019.0,5389.60693359375
guatemala,26.0,19.0,480.0,1262019.0,5078.71044921875
guatemala,27.0,7.0,481.0,1271007.0,4822.208984375
guatemala,27.0,7.0,482.0,1271007.0,9968.33984375
guatemala,27.0,7.0,483.0,1271007.0,7659.9697265625
guatemala,27.0,7.0,484.0,1271007.0,4926.5654296875
guatemala,27.0,7.0,485.0,1271007.0,9487.7568359375
guatemala,27.0,7.0,486.0,1271007.0,4045.224609375
guatemala,27.0,7.0,487.0,1271007.0,5403.3212890625
guatemala,27.0,45.0,488.0,1271045.0,4987.38330078125
guatemala,27.0,45.0,489.0,1271045.0,11061.2783203125
guatemala,27.0,45.0,490.0,1271045.0,8037.46337890625
guatemala,27.0,45.0,491.0,1271045.0,7143.263671875
guatemala,27.0,45.0,492.0,1271045.0,3929.15869140625
guatemala,27.0,45.0,493.0,1271045.0,5166.67138671875
guatemala,27.0,45.0,494.0,1271045.0,6859.28076171875
guatemala,27.0,45.0,495.0,1271045.0,2929.111083984375
guatemala,27.0,45.0,496.0,1271045.0,6676.3271484375
guatemala,27.0,45.0,497.0,1271045.0,8023.712890625
guatemala,27.0,45.0,498.0,1271045.0,6670.5048828125
guatemala,27.0,57.0,499.0,1272057.0,16356.6513671875
guatemala,27.0,57.0,500.0,1272057.0,4408.4296875
guatemala,27.0,57.0,501.0,1272057.0,3784.30224609375
guatemala,27.0,57.0,502.0,1272057.0,5736.70703125
guatemala,27.0,57.0,503.0,1272057.0,5469.71142578125
guatemala,27.0,57.0,504.0,1272057.0,5144.56103515625
guatemala,27.0,57.0,505.0,1272057.0,4236.451171875
guatemala,27.0,57.0,506.0,1272057.0,7561.78515625
guatemala,28.0,7.0,507.0,1282007.0,14550.3779296875
guatemala,28.0,7.0,508.0,1282007.0,3449.7060546875
guatemala,28.0,7.0,509.0,1282007.0,2340.870849609375
guatemala,28.0,7.0,510.0,1282007.0,28001.326171875
guatemala,28.0,7.0,511.0,1282007.0,1459.5186767578125
guatemala,28.0,7.0,512.0,1282007.0,4925.59765625
guatemala,29.0,41.0,513.0,1291041.0,25782.51171875
guatemala,29.0,41.0,514.0,1291041.0,56134.58984375
guatemala,29.0,41.0,515.0,1291041.0,30562.013671875
guatemala,29.0,41.0,516.0,1291041.0,37239.98046875
guatemala,29.0,41.0,517.0,1291041.0,3643.83837890625
guatemala,29.0,41.0,518.0,1291041.0,23242.474609375
guatemala,29.0,41.0,519.0,1291041.0,7308.99853515625
guatemala,29.0,41.0,520.0,1291041.0,3984.11865234375
guatemala,29.0,41.0,521.0,1291041.0,48444.6796875
guatemala,29.0,60.0,522.0,1292060.0,4244.7529296875
guatemala,29.0,60.0,523.0,1292060.0,7681.61865234375
guatemala,29.0,60.0,524.0,1292060.0,14566.779296875
guatemala,29.0,60.0,525.0,1292060.0,13186.0107421875
guatemala,29.0,60.0,526.0,1292060.0,4640.9150390625
guatemala,29.0,60.0,527.0,1292060.0,10267.7978515625
guatemala,29.0,60.0,528.0,1292060.0,18704.3515625
guatemala,29.0,64.0,529.0,1291064.0,32623.19140625
guatemala,29.0,64.0,530.0,1291064.0,24518.05078125
guatemala,29.0,64.0,531.0,1291064.0,38465.984375
guatemala,29.0,64.0,532.0,1291064.0,22836.845703125
guatemala,29.0,64.0,533.0,1291064.0,8039.80078125
guatemala,29.0,68.0,534.0,1291068.0,40510.0078125
guatemala,29.0,68.0,535.0,1291068.0,22353.4453125
guatemala,29.0,68.0,536.0,1291068.0,19021.92578125
guatemala,29.0,68.0,537.0,1291068.0,19597.56640625
guatemala,29.0,68.0,538.0,1291068.0,18877.0703125
guatemala,29.0,72.0,539.0,1291072.0,36943.96484375
guatemala,29.0,72.0,540.0,1291072.0,13890.21875
guatemala,29.0,72.0,541.0,1291072.0,7506.5634765625
guatemala,29.0,72.0,542.0,1291072.0,8034.51806640625
guatemala,29.0,72.0,543.0,1291072.0,5542.01171875
guatemala,29.0,72.0,544.0,1291072.0,4974.2529296875
guatemala,29.0,78.0,545.0,1291078.0,19748.009765625
guatemala,29.0,78.0,546.0,1291078.0,22476.822265625
guatemala,29.0,78.0,547.0,1291078.0,32208.3359375
guatemala,29.0,78.0,548.0,1291078.0,26570.96484375
guatemala,29.0,78.0,549.0,1291078.0,36306.53125
guatemala,29.0,78.0,550.0,1291078.0,31303.251953125
guatemala,29.0,78.0,551.0,1291078.0,25168.224609375
guatemala,29.0,78.0,552.0,1291078.0,13573.1591796875
guatemala,29.0,81.0,553.0,1291081.0,6033.00634765625
guatemala,29.0,81.0,554.0,1291081.0,15632.4375
guatemala,29.0,81.0,555.0,1291081.0,21716.69140625
guatemala,29.0,81.0,556.0,1291081.0,4958.32861328125
guatemala,29.0,81.0,557.0,1291081.0,6235.2763671875
guatemala,29.0,82.0,558.0,1291082.0,8580.51171875
guatemala,29.0,82.0,559.0,1291082.0,22424.5703125
guatemala,29.0,82.0,560.0,1291082.0,5260.2021484375
guatemala,29.0,82.0,561.0,1291082.0,11452.2626953125
guatemala,29.0,82.0,562.0,1291082.0,22991.6796875
guatemala,29.0,82.0,563.0,1291082.0,5190.30224609375
guatemala,29.0,82.0,564.0,1291082.0,10787.1640625
guatemala,29.0,87.0,565.0,1292087.0,13229.455078125
guatemala,29.0,87.0,566.0,1292087.0,6742.6748046875
guatemala,29.0,87.0,567.0,1292087.0,5580.0146484375
guatemala,29.0,87.0,568.0,1292087.0,6089.828125
guatemala,29.0,87.0,569.0,1292087.0,4162.30810546875
guatemala,29.0,87.0,570.0,1292087.0,8405.5888671875
guatemala,29.0,87.0,571.0,1292087.0,6909.4287109375
guatemala,29.0,87.0,572.0,1292087.0,6731.080078125
guatemala,29.0,87.0,573.0,1292087.0,15881.1640625
guatemala,29.0,87.0,574.0,1292087.0,10698.2109375
guatemala,29.0,87.0,575.0,1292087.0,10510.8583984375
guatemala,29.0,94.0,576.0,1291094.0,12715.4873046875
guatemala,29.0,94.0,577.0,1291094.0,38459.171875
guatemala,29.0,94.0,578.0,1291094.0,5421.849609375
guatemala,29.0,94.0,579.0,1291094.0,14333.6298828125
guatemala,29.0,94.0,580.0,1291094.0,16525.447265625
guatemala,29.0,94.0,581.0,1291094.0,19997.90625
guatemala,29.0,122.0,582.0,1291122.0,10014.388671875
guatemala,29.0,122.0,583.0,1291122.0,17974.357421875
guatemala,29.0,122.0,584.0,1291122.0,5604.345703125
guatemala,29.0,122.0,585.0,1291122.0,7763.89990234375
guatemala,29.0,122.0,586.0,1291122.0,4242.44921875
guatemala,29.0,122.0,587.0,1291122.0,20685.720703125
guatemala,29.0,122.0,588.0,1291122.0,8946.5595703125
guatemala,29.0,122.0,589.0,1291122.0,7075.044921875
guatemala,29.0,122.0,590.0,1291122.0,15826.3193359375
guatemala,29.0,122.0,591.0,1291122.0,10552.4443359375
guatemala,29.0,122.0,592.0,1291122.0,5142.083984375
guatemala,29.0,159.0,593.0,1291159.0,11626.8798828125
guatemala,29.0,159.0,594.0,1291159.0,8060.8486328125
guatemala,29.0,159.0,595.0,1291159.0,14737.26953125
guatemala,29.0,159.0,596.0,1291159.0,6071.15966796875
guatemala,29.0,159.0,597.0,1291159.0,5321.447265625
guatemala,29.0,159.0,598.0,1291159.0,10589.5224609375
guatemala,29.0,159.0,599.0,1291159.0,4962.3427734375
guatemala,29.0,159.0,600.0,1291159.0,4309.32470703125
guatemala,29.0,159.0,601.0,1291159.0,7254.734375
guatemala,29.0,169.0,602.0,1291169.0,34463.9453125
guatemala,29.0,169.0,603.0,1291169.0,35128.94921875
guatemala,29.0,169.0,604.0,1291169.0,46575.30859375
guatemala,29.0,169.0,605.0,1291169.0,18923.646484375
guatemala,29.0,169.0,606.0,1291169.0,26789.30078125
guatemala,29.0,169.0,607.0,1291169.0,31062.013671875
guatemala,29.0,169.0,608.0,1291169.0,24951.681640625
guatemala,29.0,169.0,609.0,1291169.0,13576.607421875
guatemala,29.0,186.0,610.0,1291186.0,7856.53369140625
guatemala,29.0,186.0,611.0,1291186.0,15762.1396484375
guatemala,29.0,186.0,612.0,1291186.0,17595.533203125
guatemala,29.0,186.0,613.0,1291186.0,27503.24609375
guatemala,29.0,186.0,614.0,1291186.0,20195.064453125
guatemala,29.0,186.0,615.0,1291186.0,16522.255859375
guatemala,29.0,186.0,616.0,1291186.0,43934.49609375
guatemala,29.0,186.0,617.0,1291186.0,14249.234375
guatemala,29.0,230.0,618.0,1291230.0,26231.7265625
guatemala,29.0,230.0,619.0,1291230.0,11475.4521484375
guatemala,29.0,230.0,620.0,1291230.0,36251.0859375
guatemala,29.0,230.0,621.0,1291230.0,27134.134765625
guatemala,29.0,230.0,622.0,1291230.0,35821.4765625
guatemala,29.0,230.0,623.0,1291230.0,30368.904296875
guatemala,29.0,230.0,624.0,1291230.0,35615.18359375
guatemala,29.0,285.0,625.0,1291285.0,13289.69921875
guatemala,29.0,285.0,626.0,1291285.0,5869.96044921875
guatemala,29.0,285.0,627.0,1291285.0,7976.2197265625
guatemala,29.0,285.0,628.0,1291285.0,6771.1396484375
guatemala,29.0,285.0,629.0,1291285.0,4182.54931640625
guatemala,29.0,285.0,630.0,1291285.0,6188.7001953125
guatemala,29.0,285.0,631.0,1291285.0,6176.27001953125
guatemala,29.0,285.0,632.0,1291285.0,4650.22705078125
guatemala,29.0,285.0,633.0,1291285.0,7415.67724609375
guatemala,29.0,285.0,634.0,1291285.0,10574.8984375
guatemala,29.0,331.0,635.0,1291331.0,13117.0625
guatemala,29.0,331.0,636.0,1291331.0,9383.1357421875
guatemala,29.0,331.0,637.0,1291331.0,4963.0576171875
guatemala,29.0,331.0,638.0,1291331.0,9587.0576171875
guatemala,29.0,331.0,639.0,1291331.0,11434.2216796875
guatemala,29.0,331.0,640.0,1291331.0,17634.974609375
guatemala,29.0,331.0,641.0,1291331.0,17316.8203125
guatemala,29.0,331.0,642.0,1291331.0,7816.92431640625
guatemala,29.0,331.0,643.0,1291331.0,11294.8759765625
guatemala,29.0,331.0,644.0,1291331.0,15242.1650390625
guatemala,29.0,349.0,645.0,1291349.0,8647.568359375
guatemala,29.0,349.0,646.0,1291349.0,7453.62060546875
guatemala,29.0,349.0,647.0,1291349.0,11112.8759765625
guatemala,29.0,349.0,648.0,1291349.0,8450.98046875
guatemala,29.0,349.0,649.0,1291349.0,11162.720703125
guatemala,29.0,349.0,650.0,1291349.0,8555.5966796875
guatemala,29.0,349.0,651.0,1291349.0,9323.25390625
guatemala,29.0,349.0,652.0,1291349.0,8289.927734375
guatemala,29.0,349.0,653.0,1291349.0,8862.9033203125
guatemala,29.0,349.0,654.0,1291349.0,3949.903564453125
guatemala,29.0,349.0,655.0,1291349.0,5054.1767578125
guatemala,29.0,356.0,656.0,1291356.0,6567.8212890625
guatemala,29.0,356.0,657.0,1291356.0,8125.93359375
guatemala,29.0,356.0,658.0,1291356.0,6128.47119140625
guatemala,29.0,356.0,659.0,1291356.0,14349.8134765625
guatemala,29.0,356.0,660.0,1291356.0,6890.958984375
guatemala,29.0,356.0,661.0,1291356.0,3786.90966796875
guatemala,29.0,356.0,662.0,1291356.0,10678.3662109375
guatemala,29.0,356.0,663.0,1291356.0,7688.01220703125
guatemala,29.0,356.0,664.0,1291356.0,9611.494140625
guatemala,29.0,356.0,665.0,1291356.0,7206.26416015625
guatemala,29.0,356.0,666.0,1291356.0,6811.32763671875
guatemala,29.0,358.0,667.0,1291358.0,20575.3046875
guatemala,29.0,358.0,668.0,1291358.0,12263.98046875
guatemala,29.0,358.0,669.0,1291358.0,19666.107421875
guatemala,29.0,358.0,670.0,1291358.0,21437.619140625
guatemala,29.0,358.0,671.0,1291358.0,13193.482421875
guatemala,29.0,358.0,672.0,1291358.0,10922.462890625
guatemala,29.0,371.0,673.0,1291371.0,15924.1455078125
guatemala,29.0,371.0,674.0,1291371.0,18058.2578125
guatemala,29.0,371.0,675.0,1291371.0,15097.865234375
guatemala,29.0,371.0,676.0,1291371.0,26671.197265625
guatemala,29.0,371.0,677.0,1291371.0,12260.6708984375
guatemala,29.0,371.0,678.0,1291371.0,15794.990234375
guatemala,29.0,380.0,679.0,1291380.0,24417.615234375
guatemala,29.0,380.0,680.0,1291380.0,25271.525390625
guatemala,29.0,380.0,681.0,1291380.0,6852.1630859375
guatemala,29.0,380.0,682.0,1291380.0,18947.373046875
guatemala,29.0,380.0,683.0,1291380.0,9307.8935546875
guatemala,29.0,380.0,684.0,1291380.0,8810.50390625
guatemala,29.0,389.0,685.0,1291389.0,10714.015625
guatemala,29.0,389.0,686.0,1291389.0,6519.92626953125
guatemala,29.0,389.0,687.0,1291389.0,10602.9716796875
guatemala,29.0,389.0,688.0,1291389.0,4270.03125
guatemala,29.0,389.0,689.0,1291389.0,10641.404296875
guatemala,29.0,389.0,690.0,1291389.0,14975.71484375
guatemala,29.0,389.0,691.0,1291389.0,10375.7548828125
guatemala,29.0,389.0,692.0,1291389.0,3263.471435546875
guatemala,29.0,389.0,693.0,1291389.0,2497.673828125
guatemala,29.0,389.0,694.0,1291389.0,10850.9990234375
guatemala,29.0,389.0,695.0,1291389.0,4167.76806640625
guatemala,29.0,389.0,696.0,1291389.0,17592.177734375
guatemala,31.0,11.0,697.0,1312011.0,2624.81201171875
guatemala,31.0,11.0,698.0,1312011.0,4855.73828125
guatemala,31.0,11.0,699.0,1312011.0,2606.40283203125
guatemala,31.0,11.0,700.0,1312011.0,8806.78125
guatemala,31.0,11.0,701.0,1312011.0,4034.834228515625
guatemala,31.0,11.0,702.0,1312011.0,5193.0986328125
guatemala,31.0,11.0,703.0,1312011.0,9778.703125
guatemala,31.0,11.0,704.0,1312011.0,5656.63671875
guatemala,31.0,11.0,705.0,1312011.0,3582.216064453125
guatemala,31.0,21.0,706.0,1312021.0,4409.07861328125
guatemala,31.0,21.0,707.0,1312021.0,3966.369384765625
guatemala,31.0,21.0,708.0,1312021.0,5922.52880859375
guatemala,31.0,21.0,709.0,1312021.0,5126.2080078125
guatemala,31.0,21.0,710.0,1312021.0,3475.140869140625
guatemala,31.0,21.0,711.0,1312021.0,986.482421875
guatemala,31.0,21.0,712.0,1312021.0,2081.723388671875
guatemala,31.0,21.0,713.0,1312021.0,7720.42626953125
guatemala,31.0,21.0,714.0,1312021.0,5146.8759765625
guatemala,31.0,58.0,715.0,1311058.0,7175.8583984375
guatemala,31.0,58.0,716.0,1311058.0,11135.5869140625
guatemala,31.0,58.0,717.0,1311058.0,8155.509765625
guatemala,31.0,58.0,718.0,1311058.0,8869.4765625
guatemala,31.0,58.0,719.0,1311058.0,10724.26953125
guatemala,31.0,58.0,720.0,1311058.0,6354.828125
guatemala,31.0,58.0,721.0,1311058.0,7558.3505859375
guatemala,31.0,58.0,722.0,1311058.0,4509.94189453125
guatemala,31.0,58.0,723.0,1311058.0,10632.8203125
guatemala,31.0,58.0,724.0,1311058.0,7549.85107421875
guatemala,31.0,58.0,725.0,1311058.0,3705.82861328125
guatemala,31.0,90.0,726.0,1311090.0,14892.02734375
guatemala,31.0,90.0,727.0,1311090.0,13860.6611328125
guatemala,31.0,90.0,728.0,1311090.0,12127.2998046875
guatemala,31.0,90.0,729.0,1311090.0,19093.359375
guatemala,31.0,90.0,730.0,1311090.0,14795.9921875
guatemala,31.0,90.0,731.0,1311090.0,14482.63671875
guatemala,31.0,90.0,732.0,1311090.0,17588.09375
guatemala,31.0,90.0,733.0,1311090.0,10699.44140625
guatemala,31.0,90.0,734.0,1311090.0,11059.1025390625
guatemala,31.0,90.0,735.0,1311090.0,13493.9287109375
guatemala,31.0,90.0,736.0,1311090.0,7235.3046875
guatemala,31.0,100.0,737.0,1311100.0,24214.2578125
guatemala,31.0,100.0,738.0,1311100.0,4354.869140625
guatemala,31.0,100.0,739.0,1311100.0,9192.9208984375
guatemala,31.0,100.0,740.0,1311100.0,8125.49560546875
guatemala,31.0,100.0,741.0,1311100.0,14292.943359375
guatemala,31.0,100.0,742.0,1311100.0,5169.32958984375
guatemala,31.0,100.0,743.0,1311100.0,7700.416015625
guatemala,31.0,100.0,744.0,1311100.0,8099.1396484375
guatemala,31.0,100.0,745.0,1311100.0,2566.0126953125
guatemala,31.0,100.0,746.0,1311100.0,7522.49365234375
guatemala,31.0,107.0,747.0,1311107.0,11460.9736328125
guatemala,31.0,107.0,748.0,1311107.0,20157.7578125
guatemala,31.0,107.0,749.0,1311107.0,6682.0693359375
guatemala,31.0,107.0,750.0,1311107.0,5408.07666015625
guatemala,31.0,107.0,751.0,1311107.0,7549.4560546875
guatemala,31.0,107.0,752.0,1311107.0,25616.35546875
guatemala,31.0,107.0,753.0,1311107.0,11813.6845703125
guatemala,31.0,107.0,754.0,1311107.0,10370.0107421875
guatemala,31.0,107.0,755.0,1311107.0,12547.3603515625
guatemala,31.0,107.0,756.0,1311107.0,10314.0859375
guatemala,31.0,121.0,757.0,1312121.0,3084.23291015625
guatemala,31.0,121.0,758.0,1312121.0,3513.47509765625
guatemala,31.0,121.0,759.0,1312121.0,2965.32568359375
guatemala,31.0,121.0,760.0,1312121.0,2514.2841796875
guatemala,31.0,121.0,761.0,1312121.0,3935.733154296875
guatemala,31.0,121.0,762.0,1312121.0,2605.7470703125
guatemala,31.0,121.0,763.0,1312121.0,3468.624755859375
guatemala,31.0,121.0,764.0,1312121.0,3099.04443359375
guatemala,31.0,121.0,765.0,1312121.0,2205.305908203125
guatemala,31.0,123.0,766.0,1311123.0,11853.3955078125
guatemala,31.0,123.0,767.0,1311123.0,10601.802734375
guatemala,31.0,123.0,768.0,1311123.0,11858.98046875
guatemala,31.0,123.0,769.0,1311123.0,6186.30859375
guatemala,31.0,123.0,770.0,1311123.0,10062.1630859375
guatemala,31.0,123.0,771.0,1311123.0,17470.697265625
guatemala,31.0,123.0,772.0,1311123.0,7401.35498046875
guatemala,31.0,141.0,773.0,1311141.0,13710.4443359375
guatemala,31.0,141.0,774.0,1311141.0,9886.2197265625
guatemala,31.0,141.0,775.0,1311141.0,7111.09619140625
guatemala,31.0,141.0,776.0,1311141.0,7081.08447265625
guatemala,31.0,141.0,777.0,1311141.0,23079.78515625
guatemala,31.0,141.0,778.0,1311141.0,9907.3564453125
guatemala,31.0,141.0,779.0,1311141.0,13580.0244140625
guatemala,31.0,141.0,780.0,1311141.0,24222.328125
guatemala,31.0,143.0,781.0,1311143.0,7976.8310546875
guatemala,31.0,143.0,782.0,1311143.0,16625.259765625
guatemala,31.0,143.0,783.0,1311143.0,10590.25
guatemala,31.0,143.0,784.0,1311143.0,47594.609375
guatemala,31.0,143.0,785.0,1311143.0,8734.11328125
guatemala,31.0,143.0,786.0,1311143.0,8765.0849609375
guatemala,31.0,143.0,787.0,1311143.0,32163.244140625
guatemala,31.0,143.0,788.0,1311143.0,19907.85546875
guatemala,31.0,143.0,789.0,1311143.0,10256.9521484375
guatemala,31.0,148.0,790.0,1311148.0,14933.6943359375
guatemala,31.0,148.0,791.0,1311148.0,5036.04833984375
guatemala,31.0,148.0,792.0,1311148.0,12263.2451171875
guatemala,31.0,148.0,793.0,1311148.0,7848.40771484375
guatemala,31.0,148.0,794.0,1311148.0,12191.298828125
guatemala,31.0,148.0,795.0,1311148.0,4243.21337890625
guatemala,31.0,148.0,796.0,1311148.0,8034.19873046875
guatemala,31.0,148.0,797.0,1311148.0,5176.9521484375
guatemala,31.0,148.0,798.0,1311148.0,14639.06640625
guatemala,31.0,148.0,799.0,1311148.0,8266.3154296875
guatemala,31.0,148.0,800.0,1311148.0,6166.4833984375
guatemala,33.0,1.0,801.0,1331001.0,4714.7763671875
guatemala,33.0,1.0,802.0,1331001.0,1442.30517578125
guatemala,33.0,1.0,803.0,1331001.0,4251.62255859375
guatemala,33.0,1.0,804.0,1331001.0,7046.072265625
guatemala,33.0,1.0,805.0,1331001.0,6280.79443359375
guatemala,33.0,1.0,806.0,1331001.0,39572.19140625
guatemala,33.0,1.0,807.0,1331001.0,3511.24658203125
guatemala,33.0,1.0,808.0,1331001.0,5454.94677734375
guatemala,33.0,1.0,809.0,1331001.0,4107.35888671875
guatemala,33.0,12.0,810.0,1332012.0,3144.031494140625
guatemala,33.0,12.0,811.0,1332012.0,3254.167724609375
guatemala,33.0,12.0,812.0,1332012.0,2431.2998046875
guatemala,33.0,12.0,813.0,1332012.0,3591.1083984375
guatemala,33.0,12.0,814.0,1332012.0,3543.409912109375
guatemala,33.0,12.0,815.0,1332012.0,4232.322265625
guatemala,33.0,12.0,816.0,1332012.0,4018.288818359375
guatemala,33.0,12.0,817.0,1332012.0,6986.9404296875
guatemala,33.0,12.0,818.0,1332012.0,2986.79736328125
guatemala,33.0,12.0,819.0,1332012.0,1741.536865234375
guatemala,33.0,12.0,820.0,1332012.0,5842.52734375
guatemala,34.0,11.0,821.0,1342011.0,48506.0
guatemala,34.0,11.0,822.0,1342011.0,48815.04296875
guatemala,34.0,11.0,823.0,1342011.0,42307.23828125
guatemala,34.0,11.0,824.0,1342011.0,39898.2421875
guatemala,34.0,11.0,825.0,1342011.0,26963.25
guatemala,34.0,11.0,826.0,1342011.0,36434.4375
guatemala,34.0,11.0,827.0,1342011.0,30592.095703125
guatemala,34.0,11.0,828.0,1342011.0,39832.94921875
guatemala,36.0,4.0,829.0,1361004.0,7745.0693359375
guatemala,36.0,4.0,830.0,1361004.0,5913.6962890625
guatemala,36.0,4.0,831.0,1361004.0,7253.95458984375
guatemala,36.0,4.0,832.0,1361004.0,5462.18017578125
guatemala,36.0,4.0,833.0,1361004.0,12876.6923828125
guatemala,36.0,4.0,834.0,1361004.0,15067.09765625
guatemala,36.0,4.0,835.0,1361004.0,13438.8837890625
guatemala,36.0,4.0,836.0,1361004.0,19193.189453125
guatemala,36.0,4.0,837.0,1361004.0,5199.19921875
guatemala,36.0,4.0,838.0,1361004.0,13460.1591796875
guatemala,36.0,67.0,839.0,1361067.0,6786.8623046875
guatemala,36.0,67.0,840.0,1361067.0,21000.966796875
guatemala,36.0,67.0,841.0,1361067.0,16220.951171875
guatemala,36.0,67.0,842.0,1361067.0,19164.5703125
guatemala,36.0,67.0,843.0,1361067.0,8496.2421875
guatemala,36.0,67.0,844.0,1361067.0,11178.828125
guatemala,36.0,67.0,845.0,1361067.0,13554.3212890625
guatemala,36.0,67.0,846.0,1361067.0,11920.6806640625
guatemala,36.0,67.0,847.0,1361067.0,6752.21875
guatemala,36.0,67.0,848.0,1361067.0,16081.7060546875
guatemala,36.0,71.0,849.0,1361071.0,22016.236328125
guatemala,36.0,71.0,850.0,1361071.0,27439.287109375
guatemala,36.0,71.0,851.0,1361071.0,61662.94921875
guatemala,36.0,71.0,852.0,1361071.0,22527.09375
guatemala,36.0,71.0,853.0,1361071.0,16093.166015625
guatemala,36.0,71.0,854.0,1361071.0,20421.119140625
guatemala,36.0,71.0,855.0,1361071.0,29716.66015625
guatemala,36.0,107.0,856.0,1362107.0,5785.03271484375
guatemala,36.0,107.0,857.0,1362107.0,10050.8828125
guatemala,36.0,107.0,858.0,1362107.0,7103.70849609375
guatemala,36.0,107.0,859.0,1362107.0,13212.85546875
guatemala,36.0,107.0,860.0,1362107.0,7669.2490234375
guatemala,36.0,107.0,861.0,1362107.0,6186.9921875
guatemala,36.0,107.0,862.0,1362107.0,10613.9130859375
guatemala,36.0,107.0,863.0,1362107.0,5981.1064453125
guatemala,36.0,107.0,864.0,1362107.0,9339.453125
guatemala,36.0,107.0,865.0,1362107.0,14734.6259765625
guatemala,36.0,128.0,866.0,1361128.0,37214.2734375
guatemala,36.0,128.0,867.0,1361128.0,30859.27734375
guatemala,36.0,128.0,868.0,1361128.0,126281.1953125
guatemala,36.0,128.0,869.0,1361128.0,11413.8720703125
guatemala,36.0,128.0,870.0,1361128.0,25324.669921875
guatemala,36.0,128.0,871.0,1361128.0,29474.05859375
guatemala,36.0,128.0,872.0,1361128.0,40824.6171875
guatemala,36.0,128.0,873.0,1361128.0,22867.015625
guatemala,36.0,128.0,874.0,1361128.0,19090.08203125
guatemala,36.0,128.0,875.0,1361128.0,33849.96484375
guatemala,36.0,229.0,876.0,1361229.0,8039.9306640625
guatemala,36.0,229.0,877.0,1361229.0,8937.134765625
