depto,mupio,sector,c02b01,c02b02a,c02b02b
1,31,100,NO,20,Kilometr
1,31,100,NO,22,Kilometr
1,31,100,NO,12,Kilometr
1,31,100,NO,12,Kilometr
1,31,100,NO,NS / NR,NS / NR
1,31,100,NO,1,Kilometr
1,31,100,SI,800,Metros
1,31,100,NO,3,Cuadras
1,31,100,NO,10,Kilometr
1,31,100,SI,3,Cuadras
1,31,100,NO,2,Kilometr
1,31,100,NO,2,Kilometr
1,31,100,SI,10,Metros
1,31,100,NO,10,Metros
1,31,100,NO,4,Metros
1,31,100,SI,1,Kilometr
1,31,100,SI,1,Kilometr
1,31,100,NO,1,Kilometr
1,31,100,NO,10,Kilometr
1,31,100,NO,NS / NR,NS / NR
1,31,100,NO,NS / NR,NS / NR
1,31,100,,26,Kilometr
1,31,107,SI,4,Cuadras
1,31,107,SI,4,Cuadras
1,31,107,SI,4,Cuadras
1,31,107,NO,9,Kilometr
1,31,107,NO,20,Kilometr
1,31,107,NO,20,Kilometr
1,31,107,NO,9,Kilometr
1,31,107,NO,9,Kilometr
1,31,107,NO,9,Kilometr
1,31,107,NO,9,Kilometr
1,31,107,NO,9,Kilometr
1,31,107,NO,9,Kilometr
1,31,107,NO,9,Kilometr
1,31,107,NO,9,Kilometr
1,31,107,NO,9,Kilometr
1,31,107,NO,9,Kilometr
1,31,107,NO,1,Kilometr
1,31,107,NO,1,Kilometr
1,31,107,NO,1,Kilometr
1,31,107,NO,1,Kilometr
1,31,107,SI,4,Cuadras
1,31,107,NO,9,Kilometr
1,31,107,NO,NS / NR,NS / NR
1,31,107,NO,NS / NR,NS / NR
1,31,107,SI,25,Kilometr
1,31,121,SI,,
1,31,121,SI,,
1,31,121,NO,23,Kilometr
1,31,121,NO,3,Kilometr
1,31,121,NO,55,Kilometr
1,31,121,NO,55,Kilometr
1,31,121,SI,5,Kilometr
1,31,121,NO,2,Kilometr
1,31,121,SI,2,Cuadras
1,31,121,SI,5,Kilometr
1,31,121,SI,3,Kilometr
1,31,121,NO,23,Kilometr
1,31,121,SI,5,Cuadras
1,31,121,NO,23,Kilometr
1,31,121,NO,23,Kilometr
1,31,121,NO,23,Kilometr
1,31,121,NO,23,Kilometr
1,31,121,NO,23,Kilometr
1,31,121,SI,,
1,31,121,NO,3,Kilometr
1,31,121,NO,55,Kilometr
1,31,121,SI,23,Kilometr
1,31,121,SI,,
1,31,121,SI,,
1,31,121,,5,Metros
1,31,141,NO,1,Kilometr
1,31,141,NO,1,Kilometr
1,31,141,NO,1,Kilometr
1,31,141,NO,15,Kilometr
1,31,141,NO,18,Kilometr
1,31,141,SI,10,Cuadras
1,31,141,SI,10,Cuadras
1,31,141,NO,NS / NR,NS / NR
1,31,141,NO,1,Kilometr
1,31,141,NO,10,Cuadras
1,31,141,SI,10,Cuadras
1,31,141,NO,18,Kilometr
1,31,141,SI,1,Cuadras
1,31,141,NO,14,Kilometr
1,31,141,NO,14,Kilometr
1,31,141,NO,1,Kilometr
1,31,141,SI,1,Kilometr
1,31,141,SI,1,Kilometr
1,31,141,NO,500,Metros
1,31,141,NO,500,Metros
1,31,141,NO,1,Kilometr
1,31,141,NO,18,Kilometr
1,31,141,NO,NS / NR,NS / NR
1,31,141,NO,NS / NR,NS / NR
1,31,141,,,
1,31,143,NO,6,Cuadras
1,31,143,NO,6,Cuadras
1,31,143,NO,6,Cuadras
1,31,143,NO,22,Kilometr
1,31,143,NO,22,Kilometr
1,31,143,NO,10,Kilometr
1,31,143,NO,1,Kilometr
1,31,143,NO,NS / NR,NS / NR
1,31,143,SI,500,Metros
1,31,143,SI,500,Metros
1,31,143,NO,NS / NR,NS / NR
1,31,143,NO,12,Kilometr
1,31,143,NO,6,Cuadras
1,31,143,NO,1,Kilometr
1,31,143,NO,1,Kilometr
1,31,143,NO,1,Kilometr
1,31,143,NO,1,Kilometr
1,31,143,NO,1,Kilometr
1,31,143,NO,1,Kilometr
1,31,143,NO,1,Cuadras
1,31,143,NO,1,Kilometr
1,31,143,NO,2,Cuadras
1,31,143,NO,12,Kilometr
1,31,143,NO,NS / NR,NS / NR
1,31,143,NO,NS / NR,NS / NR
1,33,1,SI,100,Metros
1,33,1,SI,100,Metros
1,33,1,SI,100,Metros
1,33,1,SI,100,Metros
1,33,1,NO,35,Kilometr
1,33,1,NO,35,Kilometr
1,33,1,NO,35,Kilometr
1,33,1,SI,200,Metros
1,33,1,SI,40,Metros
1,33,1,SI,100,Metros
1,33,1,SI,100,Metros
1,33,1,SI,100,Metros
1,33,1,SI,1,Metros
1,33,1,NO,16,Kilometr
1,33,1,NO,16,Kilometr
1,33,1,SI,100,Metros
1,33,1,SI,100,Metros
1,33,1,SI,100,Metros
1,33,1,SI,100,Metros
1,33,1,SI,100,Metros
1,33,1,SI,100,Metros
1,33,1,NO,35,Kilometr
1,33,1,NO,400,Metros
1,33,1,SI,400,Metros
1,33,1,,500,Metros
1,33,12,NO,26,Kilometr
1,33,12,SI,100,Metros
1,33,12,NO,35,Kilometr
1,33,12,NO,6,Kilometr
1,33,12,NO,55,Kilometr
1,33,12,NO,55,Kilometr
1,33,12,NO,55,Kilometr
1,33,12,NO,8,Kilometr
1,33,12,NO,3,Kilometr
1,33,12,NO,8,Kilometr
1,33,12,NO,8,Kilometr
1,33,12,NO,8,Kilometr
1,33,12,NO,6,Kilometr
1,33,12,NO,55,Kilometr
1,33,12,NO,20,Kilometr
1,33,12,NO,35,Kilometr
1,33,12,NO,35,Kilometr
1,33,12,NO,35,Kilometr
1,33,12,SI,35,Kilometr
1,33,12,NO,35,Kilometr
1,33,12,NO,35,Kilometr
1,33,12,NO,35,Kilometr
1,33,12,SI,1,Kilometr
1,33,12,SI,5,Cuadras
1,33,12,,NS / NR,NS / NR
1,36,67,NO,1,Kilometr
1,36,67,NO,1,Kilometr
1,36,67,NO,1,Kilometr
1,36,67,NO,4,Kilometr
1,36,67,NO,10,Kilometr
1,36,67,NO,4,Kilometr
1,36,67,NO,4,Kilometr
1,36,67,NO,4,Kilometr
1,36,67,NO,4,Kilometr
1,36,67,NO,4,Kilometr
1,36,67,SI,,
1,36,67,NO,3,Kilometr
1,36,67,SI,,
1,36,67,NO,4,Kilometr
1,36,67,NO,4,Kilometr
1,36,67,NO,4,Kilometr
1,36,67,NO,4,Kilometr
1,36,67,NO,4,Kilometr
1,36,67,SI,,
1,36,67,NO,4,Kilometr
1,36,67,NO,4,Kilometr
1,36,67,NO,4,Kilometr
1,36,67,NO,4,Kilometr
1,36,67,NO,NS / NR,NS / NR
1,36,67,,,
1,36,107,SI,,
1,36,107,SI,,
1,36,107,SI,,
1,36,107,SI,,
1,36,107,NO,25,Metros
1,36,107,NO,5,Metros
1,36,107,NO,5,Metros
1,36,107,SI,,
1,36,107,SI,,
1,36,107,SI,,
1,36,107,SI,,
1,36,107,NO,5,Metros
1,36,107,SI,,
1,36,107,NO,5,Metros
1,36,107,NO,5,Metros
1,36,107,SI,,
1,36,107,NO,5,Metros
1,36,107,SI,,
1,36,107,SI,,
1,36,107,SI,,
1,36,107,NO,5,Metros
1,36,107,NO,5,Metros
1,36,107,SI,,
1,36,107,SI,,
1,36,107,,NS / NR,NS / NR
1,36,235,SI,,
1,36,235,SI,,
1,36,235,SI,,
1,36,235,NO,NS / NR,NS / NR
1,36,235,NO,25,Kilometr
1,36,235,NO,NS / NR,NS / NR
1,36,235,NO,NS / NR,NS / NR
1,36,235,NO,NS / NR,NS / NR
1,36,235,NO,NS / NR,NS / NR
1,36,235,SI,,
1,36,235,SI,,
1,36,235,NO,NS / NR,NS / NR
1,36,235,NO,NS / NR,NS / NR
1,36,235,NO,NS / NR,NS / NR
1,36,235,NO,NS / NR,NS / NR
1,36,235,NO,NS / NR,NS / NR
1,36,235,NO,NS / NR,NS / NR
1,36,235,NO,NS / NR,NS / NR
1,36,235,SI,,
1,36,235,NO,NS / NR,NS / NR
1,36,235,NO,NS / NR,NS / NR
1,36,235,NO,NS / NR,NS / NR
1,36,235,NO,NS / NR,NS / NR
1,36,235,NO,NS / NR,NS / NR
1,36,235,,NS / NR,NS / NR
1,37,19,SI,7,Metros
1,37,19,SI,,
1,37,19,NO,7,Metros
1,37,19,NO,NS / NR,NS / NR
1,37,19,NO,NS / NR,NS / NR
1,37,19,NO,NS / NR,NS / NR
1,37,19,NO,NS / NR,NS / NR
1,37,19,NO,NS / NR,NS / NR
1,37,19,SI,7,Metros
1,37,19,NO,NS / NR,NS / NR
1,37,19,SI,7,Metros
1,37,19,NO,NS / NR,NS / NR
1,37,19,NO,NS / NR,NS / NR
1,37,19,NO,NS / NR,NS / NR
1,37,19,NO,NS / NR,NS / NR
1,37,19,NO,NS / NR,NS / NR
1,37,19,NO,NS / NR,NS / NR
1,37,19,NO,NS / NR,NS / NR
1,37,19,NO,NS / NR,NS / NR
1,37,19,NO,NS / NR,NS / NR
1,37,19,NO,NS / NR,NS / NR
1,37,19,NO,NS / NR,NS / NR
1,37,19,NO,NS / NR,NS / NR
1,37,19,SI,7,Metros
1,37,19,SI,7,Metros
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,2,SI,3,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,7,NO,5,Kilometr
2,5,15,SI,100,Metros
2,5,15,SI,150,Metros
2,5,15,NO,4,Kilometr
2,5,15,SI,110,Metros
2,5,15,NO,30,Kilometr
2,5,15,NO,30,Kilometr
2,5,15,NO,4,Kilometr
2,5,15,NO,14,Kilometr
2,5,15,SI,200,Metros
2,5,15,SI,200,Metros
2,5,15,SI,200,Metros
2,5,15,NO,4,Kilometr
2,5,15,SI,100,Metros
2,5,15,NO,30,Kilometr
2,5,15,NO,4,Kilometr
2,5,15,NO,4,Kilometr
2,5,15,NO,4,Kilometr
2,5,15,NO,14,Kilometr
2,5,15,SI,100,Metros
2,5,15,SI,100,Metros
2,5,15,SI,100,Metros
2,5,15,NO,30,Kilometr
2,5,15,SI,3,Kilometr
2,5,15,SI,100,Metros
2,5,15,,3,Kilometr
2,7,4,SI,10,Cuadras
2,7,4,SI,10,Cuadras
2,7,4,SI,3,Cuadras
2,7,4,SI,5,Cuadras
2,7,4,SI,14,Kilometr
2,7,4,SI,5,Cuadras
2,7,4,SI,3,Cuadras
2,7,4,SI,2,Cuadras
2,7,4,SI,2,Cuadras
2,7,4,SI,5,Cuadras
2,7,4,SI,2,Cuadras
2,7,4,SI,7,Cuadras
2,7,4,SI,7,Cuadras
2,7,4,SI,6,Cuadras
2,7,4,SI,8,Cuadras
2,7,4,SI,10,Cuadras
2,7,4,SI,7,Cuadras
2,7,4,SI,8,Cuadras
2,7,4,SI,5,Cuadras
2,7,4,SI,5,Cuadras
2,7,4,NO,54,Kilometr
2,7,4,SI,6,Cuadras
2,7,4,SI,3,Kilometr
2,7,4,SI,10,Cuadras
2,7,4,,5,Kilometr
2,8,10,SI,100,Metros
2,8,10,SI,100,Metros
2,8,10,NO,12,Kilometr
2,8,10,NO,4,Kilometr
2,8,10,NO,52,Kilometr
2,8,10,NO,40,Kilometr
2,8,10,NO,52,Kilometr
2,8,10,SI,200,Metros
2,8,10,SI,200,Metros
2,8,10,NO,4,Kilometr
2,8,10,NO,4,Kilometr
2,8,10,NO,4,Kilometr
2,8,10,SI,100,Metros
2,8,10,NO,30,Kilometr
2,8,10,NO,4,Kilometr
2,8,10,NO,4,Kilometr
2,8,10,NO,4,Kilometr
2,8,10,NO,52,Kilometr
2,8,10,SI,200,Metros
2,8,10,NO,4,Kilometr
2,8,10,NO,52,Kilometr
2,8,10,NO,30,Kilometr
2,8,10,SI,300,Metros
2,8,10,SI,200,Metros
2,8,10,,300,Metros
2,8,14,SI,500,Metros
2,8,14,SI,500,Metros
2,8,14,SI,500,Metros
2,8,14,SI,500,Metros
2,8,14,NO,36,Kilometr
2,8,14,NO,36,Kilometr
2,8,14,,300,Metros
2,8,14,SI,600,Metros
2,8,14,SI,1,Cuadras
2,8,14,SI,1,Cuadras
2,8,14,SI,400,Metros
2,8,14,NO,6,Kilometr
2,8,14,SI,500,Metros
2,8,14,NO,36,Kilometr
2,8,14,NO,6,Kilometr
2,8,14,NO,6,Kilometr
2,8,14,NO,6,Kilometr
2,8,14,NO,36,Kilometr
2,8,14,SI,500,Metros
2,8,14,SI,500,Metros
2,8,14,NO,36,Kilometr
2,8,14,NO,7,Kilometr
2,8,14,NO,7,Kilometr
2,8,14,SI,500,Metros
2,8,14,,36,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,1,38,SI,6,Kilometr
3,2,13,SI,,
3,2,13,SI,,
3,2,13,NO,600,Metros
3,2,13,NO,600,Metros
3,2,13,NO,1,Kilometr
3,2,13,NO,4,Kilometr
3,2,13,SI,,
3,2,13,NO,3,Kilometr
3,2,13,SI,,
3,2,13,SI,,
3,2,13,SI,,
3,2,13,NO,1,Kilometr
3,2,13,SI,,
3,2,13,NO,4,Kilometr
3,2,13,NO,18,Kilometr
3,2,13,SI,NS / NR,Metros
3,2,13,NO,1,Kilometr
3,2,13,SI,,
3,2,13,SI,,
3,2,13,NO,1,Kilometr
3,2,13,SI,,
3,2,13,SI,,
3,2,13,,,
3,2,13,,,
3,2,13,,,
3,4,10,SI,4,Cuadras
3,4,10,SI,4,Cuadras
3,4,10,SI,4,Cuadras
3,4,10,SI,15,Kilometr
3,4,10,SI,15,Kilometr
3,4,10,SI,4,Cuadras
3,4,10,SI,4,Cuadras
3,4,10,SI,4,Cuadras
3,4,10,SI,4,Cuadras
3,4,10,SI,4,Cuadras
3,4,10,SI,4,Cuadras
3,4,10,SI,4,Cuadras
3,4,10,SI,4,Cuadras
3,4,10,SI,4,Cuadras
3,4,10,SI,4,Cuadras
3,4,10,SI,4,Cuadras
3,4,10,SI,4,Cuadras
3,4,10,SI,4,Cuadras
3,4,10,SI,5,Cuadras
3,4,10,SI,5,Cuadras
3,4,10,SI,5,Cuadras
3,4,10,SI,5,Cuadras
3,4,10,SI,5,Cuadras
3,4,10,SI,10,Cuadras
3,4,10,NO,4,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,15,Kilometr
3,6,8,SI,15,Kilometr
3,6,8,SI,15,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,1,Kilometr
3,6,8,SI,5,Metros
3,6,8,SI,3,Cuadras
3,7,2,SI,,Kilometr
3,7,2,SI,,Kilometr
3,7,2,SI,,Kilometr
3,7,2,SI,,Kilometr
3,7,2,SI,,Kilometr
3,7,2,SI,18,Kilometr
3,7,2,SI,18,Kilometr
3,7,2,SI,18,Kilometr
3,7,2,SI,18,Kilometr
3,7,2,SI,18,Kilometr
3,7,2,SI,,Metros
3,7,2,SI,,Metros
3,7,2,SI,,Metros
3,7,2,SI,,Metros
3,7,2,SI,,Metros
3,7,2,SI,,Metros
3,7,2,SI,,Metros
3,7,2,SI,,Metros
3,7,2,SI,,Metros
3,7,2,SI,,Metros
3,7,2,SI,,Metros
3,7,2,SI,,Metros
3,7,2,SI,,Metros
3,7,2,SI,,Metros
3,7,2,SI,,Metros
3,8,6,SI,1,Kilometr
3,8,6,SI,1,Kilometr
3,8,6,SI,1,Kilometr
3,8,6,SI,1,Kilometr
3,8,6,NO,15,Kilometr
3,8,6,NO,15,Kilometr
3,8,6,NO,15,Kilometr
3,8,6,NO,15,Kilometr
3,8,6,SI,10,Cuadras
3,8,6,SI,12,Cuadras
3,8,6,SI,2,Cuadras
3,8,6,SI,5,Cuadras
3,8,6,SI,6,Cuadras
3,8,6,SI,6,Cuadras
3,8,6,SI,6,Cuadras
3,8,6,SI,6,Cuadras
3,8,6,SI,6,Cuadras
3,8,6,SI,6,Cuadras
3,8,6,SI,6,Cuadras
3,8,6,SI,6,Cuadras
3,8,6,SI,6,Cuadras
3,8,6,SI,6,Cuadras
3,8,6,SI,6,Cuadras
3,8,6,SI,6,Cuadras
3,8,6,SI,30,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,8,Kilometr
3,8,10,NO,8,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,8,10,NO,4,Kilometr
3,9,6,SI,5,Cuadras
3,9,6,SI,4,Cuadras
3,9,6,SI,5,Cuadras
3,9,6,SI,,
3,9,6,NO,7,Kilometr
3,9,6,NO,7,Kilometr
3,9,6,SI,,
3,9,6,NO,NS / NR,NS / NR
3,9,6,SI,,
3,9,6,SI,,
3,9,6,SI,,
3,9,6,NO,NS / NR,NS / NR
3,9,6,SI,,
3,9,6,SI,,
3,9,6,SI,,
3,9,6,NO,NS / NR,NS / NR
3,9,6,NO,NS / NR,NS / NR
3,9,6,NO,NS / NR,NS / NR
3,9,6,SI,,
3,9,6,SI,,
3,9,6,SI,,
3,9,6,NO,NS / NR,NS / NR
3,9,6,SI,,
3,9,6,NO,NS / NR,NS / NR
3,9,6,,,
3,15,3,SI,4,Cuadras
3,15,3,SI,4,Cuadras
3,15,3,SI,4,Cuadras
3,15,3,SI,4,Cuadras
3,15,3,NO,5,Kilometr
3,15,3,NO,5,Kilometr
3,15,3,SI,4,Cuadras
3,15,3,SI,4,Cuadras
3,15,3,SI,4,Cuadras
3,15,3,SI,4,Cuadras
3,15,3,SI,4,Cuadras
3,15,3,SI,4,Cuadras
3,15,3,SI,4,Cuadras
3,15,3,NO,5,Kilometr
3,15,3,NO,5,Kilometr
3,15,3,SI,4,Cuadras
3,15,3,SI,4,Cuadras
3,15,3,NO,5,Kilometr
3,15,3,SI,4,Cuadras
3,15,3,NO,5,Kilometr
3,15,3,NO,5,Kilometr
3,15,3,NO,5,Kilometr
3,15,3,SI,4,Cuadras
3,15,3,SI,4,Cuadras
3,15,3,NO,5,Kilometr
4,1,1,SI,,
4,1,1,SI,,
4,1,1,SI,,
4,1,1,NO,2,Kilometr
4,1,1,NO,2,Kilometr
4,1,1,NO,800,Metros
4,1,1,SI,,
4,1,1,SI,,
4,1,1,SI,,
4,1,1,SI,,
4,1,1,NO,2,Cuadras
4,1,1,SI,,
4,1,1,SI,,
4,1,1,SI,,
4,1,1,NO,500,Metros
4,1,1,NO,600,Metros
4,1,1,NO,800,Metros
4,1,1,NO,600,Metros
4,1,1,SI,,
4,1,1,NO,600,Metros
4,1,1,NO,600,Metros
4,1,1,NO,1,Kilometr
4,1,1,NO,600,Metros
4,1,1,SI,,
4,1,1,,221,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,5,NO,3,Kilometr
4,1,6,SI,,
4,1,6,SI,,
4,1,6,SI,,
4,1,6,NO,1,Metros
4,1,6,NO,1,Metros
4,1,6,SI,,
4,1,6,SI,,
4,1,6,SI,,
4,1,6,NO,2,Cuadras
4,1,6,SI,,
4,1,6,NO,5,Cuadras
4,1,6,NO,8,Cuadras
4,1,6,NO,6,Cuadras
4,1,6,NO,8,Cuadras
4,1,6,NO,8,Cuadras
4,1,6,NO,8,Cuadras
4,1,6,NO,8,Cuadras
4,1,6,NO,8,Cuadras
4,1,6,SI,,
4,1,6,NO,8,Cuadras
4,1,6,NO,5,Cuadras
4,1,6,NO,2,Kilometr
4,1,6,NO,7,Cuadras
4,1,6,NO,7,Cuadras
4,1,6,,NS / NR,NS / NR
4,1,19,NO,1,Kilometr
4,1,19,NO,1,Kilometr
4,1,19,NO,1,Cuadras
4,1,19,NO,NS / NR,NS / NR
4,1,19,NO,5,Kilometr
4,1,19,NO,2,Kilometr
4,1,19,NO,2,Kilometr
4,1,19,NO,2,Kilometr
4,1,19,NO,2,Kilometr
4,1,19,NO,2,Kilometr
4,1,19,NO,2,Kilometr
4,1,19,NO,5,Cuadras
4,1,19,NO,5,Cuadras
4,1,19,NO,4,Kilometr
4,1,19,NO,4,Kilometr
4,1,19,NO,4,Kilometr
4,1,19,NO,4,Kilometr
4,1,19,NO,4,Kilometr
4,1,19,SI,4,Kilometr
4,1,19,NO,5,Cuadras
4,1,19,NO,5,Cuadras
4,1,19,NO,1,Kilometr
4,1,19,NO,10,Kilometr
4,1,19,NO,6,Kilometr
4,1,19,,,
4,1,20,NO,200,Metros
4,1,20,NO,200,Metros
4,1,20,NO,200,Metros
4,1,20,NO,1,Kilometr
4,1,20,NO,1,Kilometr
4,1,20,NO,500,Metros
4,1,20,NO,500,Metros
4,1,20,NO,500,Metros
4,1,20,NO,500,Metros
4,1,20,NO,500,Metros
4,1,20,NO,500,Metros
4,1,20,NO,500,Metros
4,1,20,NO,5,Cuadras
4,1,20,NO,5,Cuadras
4,1,20,NO,5,Cuadras
4,1,20,NO,5,Cuadras
4,1,20,NO,5,Cuadras
4,1,20,NO,5,Cuadras
4,1,20,NO,5,Cuadras
4,1,20,NO,5,Cuadras
4,1,20,NO,5,Cuadras
4,1,20,NO,5,Cuadras
4,1,20,SI,500,Metros
4,1,20,NO,500,Metros
4,1,20,,1,Cuadras
4,1,37,SI,400,Metros
4,1,37,SI,400,Metros
4,1,37,SI,400,Metros
4,1,37,SI,400,Metros
4,1,37,SI,400,Metros
4,1,37,SI,400,Metros
4,1,37,SI,400,Metros
4,1,37,SI,400,Metros
4,1,37,SI,400,Metros
4,1,37,SI,400,Metros
4,1,37,SI,400,Metros
4,1,37,SI,400,Metros
4,1,37,SI,3,Metros
4,1,37,SI,3,Metros
4,1,37,SI,3,Metros
4,1,37,SI,3,Metros
4,1,37,SI,3,Metros
4,1,37,SI,3,Metros
4,1,37,SI,3,Metros
4,1,37,SI,3,Metros
4,1,37,SI,3,Metros
4,1,37,SI,3,Metros
4,1,37,SI,3,Metros
4,1,37,SI,3,Metros
4,1,37,SI,3,Metros
4,1,39,SI,,
4,1,39,SI,,
4,1,39,NO,4,Kilometr
4,1,39,NO,5,Kilometr
4,1,39,NO,5,Kilometr
4,1,39,NO,3,Kilometr
4,1,39,NO,3,Kilometr
4,1,39,SI,,
4,1,39,SI,,
4,1,39,NO,3,Kilometr
4,1,39,SI,,
4,1,39,NO,3,Kilometr
4,1,39,SI,,
4,1,39,NO,4,Kilometr
4,1,39,NO,4,Kilometr
4,1,39,NO,4,Kilometr
4,1,39,NO,4,Kilometr
4,1,39,NO,4,Kilometr
4,1,39,SI,,
4,1,39,SI,,
4,1,39,NO,4,Kilometr
4,1,39,NO,4,Kilometr
4,1,39,SI,,
4,1,39,SI,,
4,1,39,NO,6,Kilometr
4,1,42,NO,500,Metros
4,1,42,NO,500,Metros
4,1,42,NO,500,Metros
4,1,42,NO,4,Kilometr
4,1,42,NO,4,Kilometr
4,1,42,NO,4,Kilometr
4,1,42,SI,5,Kilometr
4,1,42,NO,NS / NR,NS / NR
4,1,42,SI,,
4,1,42,NO,2,Kilometr
4,1,42,NO,500,Metros
4,1,42,NO,8,Kilometr
4,1,42,NO,4,Cuadras
4,1,42,NO,6,Kilometr
4,1,42,NO,6,Kilometr
4,1,42,NO,6,Kilometr
4,1,42,NO,6,Kilometr
4,1,42,NO,6,Kilometr
4,1,42,SI,,
4,1,42,NO,6,Kilometr
4,1,42,NO,500,Metros
4,1,42,NO,8,Kilometr
4,1,42,NO,500,Metros
4,1,42,SI,,
4,1,42,,35,Kilometr
4,1,44,NO,9,Kilometr
4,1,44,SI,,
4,1,44,NO,9,Kilometr
4,1,44,NO,9,Kilometr
4,1,44,NO,9,Kilometr
4,1,44,NO,9,Kilometr
4,1,44,NO,9,Kilometr
4,1,44,NO,9,Kilometr
4,1,44,SI,,
4,1,44,NO,9,Kilometr
4,1,44,NO,NS / NR,NS / NR
4,1,44,NO,NS / NR,NS / NR
4,1,44,SI,,
4,1,44,NO,NS / NR,NS / NR
