hhid,depto_code,depto_name,mupio,sector
4928,15,baja verapaz,2,16
4929,15,baja verapaz,2,16
4930,15,baja verapaz,2,16
4931,15,baja verapaz,2,16
4932,15,baja verapaz,2,16
4933,15,baja verapaz,2,16
4934,15,baja verapaz,2,16
4935,15,baja verapaz,2,16
4936,15,baja verapaz,3,2
4937,15,baja verapaz,3,2
4938,15,baja verapaz,3,2
4939,15,baja verapaz,3,2
4940,15,baja verapaz,3,2
4941,15,baja verapaz,3,2
4942,15,baja verapaz,3,2
4943,15,baja verapaz,3,2
4944,15,baja verapaz,3,2
4945,15,baja verapaz,3,2
4946,15,baja verapaz,3,2
4947,15,baja verapaz,3,3
4948,15,baja verapaz,3,3
4949,15,baja verapaz,3,3
4950,15,baja verapaz,3,3
4951,15,baja verapaz,3,3
4952,15,baja verapaz,3,3
4953,15,baja verapaz,3,3
4954,15,baja verapaz,3,7
4955,15,baja verapaz,3,7
4956,15,baja verapaz,3,7
4957,15,baja verapaz,3,7
4958,15,baja verapaz,3,7
4959,15,baja verapaz,3,7
4960,15,baja verapaz,3,7
4961,15,baja verapaz,3,7
4962,15,baja verapaz,3,7
4963,15,baja verapaz,3,7
4964,15,baja verapaz,3,7
4965,15,baja verapaz,3,7
4966,15,baja verapaz,3,23
4967,15,baja verapaz,3,23
4968,15,baja verapaz,3,23
4969,15,baja verapaz,3,23
4970,15,baja verapaz,3,23
4971,15,baja verapaz,3,23
4972,15,baja verapaz,3,23
4973,15,baja verapaz,3,23
4974,15,baja verapaz,3,23
4975,15,baja verapaz,3,23
4976,15,baja verapaz,3,23
4977,15,baja verapaz,3,25
4978,15,baja verapaz,3,25
4979,15,baja verapaz,3,25
4980,15,baja verapaz,3,25
4981,15,baja verapaz,3,25
4982,15,baja verapaz,3,25
4983,15,baja verapaz,3,25
4984,15,baja verapaz,3,25
4985,15,baja verapaz,3,25
4986,15,baja verapaz,3,25
4987,15,baja verapaz,3,25
4988,15,baja verapaz,4,1
4989,15,baja verapaz,4,1
4990,15,baja verapaz,4,1
4991,15,baja verapaz,4,1
4992,15,baja verapaz,4,1
4993,15,baja verapaz,4,1
4994,15,baja verapaz,4,1
4995,15,baja verapaz,4,1
4996,15,baja verapaz,4,6
4997,15,baja verapaz,4,6
4998,15,baja verapaz,4,6
4999,15,baja verapaz,4,6
5000,15,baja verapaz,4,6
5001,15,baja verapaz,4,6
5002,15,baja verapaz,4,6
5003,15,baja verapaz,4,6
5004,15,baja verapaz,4,6
5005,15,baja verapaz,4,13
5006,15,baja verapaz,4,13
5007,15,baja verapaz,4,13
5008,15,baja verapaz,4,13
5009,15,baja verapaz,4,13
5010,15,baja verapaz,4,13
5011,15,baja verapaz,4,13
5012,15,baja verapaz,4,13
5013,15,baja verapaz,5,2
5014,15,baja verapaz,5,2
5015,15,baja verapaz,5,2
5016,15,baja verapaz,5,2
5017,15,baja verapaz,5,2
5018,15,baja verapaz,5,2
5019,15,baja verapaz,5,2
5020,15,baja verapaz,5,2
5021,15,baja verapaz,5,2
5022,15,baja verapaz,5,2
5023,15,baja verapaz,5,2
5024,15,baja verapaz,5,2
5025,15,baja verapaz,5,5
5026,15,baja verapaz,5,5
5027,15,baja verapaz,5,5
5028,15,baja verapaz,5,5
5029,15,baja verapaz,5,5
5030,15,baja verapaz,5,5
5031,15,baja verapaz,5,5
5032,15,baja verapaz,5,5
5033,15,baja verapaz,5,5
5034,15,baja verapaz,5,5
5035,15,baja verapaz,5,5
5036,15,baja verapaz,5,5
5037,15,baja verapaz,5,5
5038,15,baja verapaz,5,5
5039,15,baja verapaz,6,2
5040,15,baja verapaz,6,2
5041,15,baja verapaz,6,2
5042,15,baja verapaz,6,2
5043,15,baja verapaz,6,2
5044,15,baja verapaz,6,2
5045,15,baja verapaz,6,2
5046,15,baja verapaz,6,2
5047,15,baja verapaz,6,2
5048,15,baja verapaz,6,2
5049,15,baja verapaz,6,2
5050,15,baja verapaz,7,1
5051,15,baja verapaz,7,1
5052,15,baja verapaz,7,1
5053,15,baja verapaz,7,1
5054,15,baja verapaz,7,1
5055,15,baja verapaz,7,1
5056,15,baja verapaz,7,1
5057,15,baja verapaz,7,1
5058,15,baja verapaz,7,1
5059,15,baja verapaz,7,1
5060,15,baja verapaz,7,1
5061,15,baja verapaz,7,2
5062,15,baja verapaz,7,2
5063,15,baja verapaz,7,2
5064,15,baja verapaz,7,2
5065,15,baja verapaz,7,2
5066,15,baja verapaz,7,2
5067,15,baja verapaz,7,2
5068,15,baja verapaz,7,2
5069,15,baja verapaz,7,2
5070,15,baja verapaz,7,2
5071,15,baja verapaz,7,2
5072,15,baja verapaz,7,2
5073,15,baja verapaz,7,2
5074,15,baja verapaz,7,2
5075,15,baja verapaz,7,2
5076,15,baja verapaz,7,2
5077,15,baja verapaz,7,3
5078,15,baja verapaz,7,3
5079,15,baja verapaz,7,3
5080,15,baja verapaz,7,3
5081,15,baja verapaz,7,3
5082,15,baja verapaz,7,3
5083,15,baja verapaz,7,3
5084,15,baja verapaz,7,3
5085,15,baja verapaz,7,3
5086,15,baja verapaz,7,3
5087,15,baja verapaz,7,3
5088,15,baja verapaz,7,3
5089,15,baja verapaz,7,3
5090,15,baja verapaz,7,3
5091,15,baja verapaz,7,3
5092,15,baja verapaz,7,3
5093,15,baja verapaz,7,3
5094,15,baja verapaz,7,10
5095,15,baja verapaz,7,10
5096,15,baja verapaz,7,10
5097,15,baja verapaz,7,10
5098,15,baja verapaz,7,10
5099,15,baja verapaz,7,10
5100,15,baja verapaz,7,10
5101,15,baja verapaz,7,10
5102,15,baja verapaz,7,10
5103,15,baja verapaz,7,10
5104,15,baja verapaz,7,10
5105,15,baja verapaz,8,5
5106,15,baja verapaz,8,5
5107,15,baja verapaz,8,5
5108,15,baja verapaz,8,5
5109,15,baja verapaz,8,5
5110,15,baja verapaz,8,5
5111,15,baja verapaz,8,5
5112,15,baja verapaz,8,5
5113,15,baja verapaz,8,5
5114,15,baja verapaz,8,5
5115,15,baja verapaz,8,25
5116,15,baja verapaz,8,25
5117,15,baja verapaz,8,25
5118,15,baja verapaz,8,25
5119,15,baja verapaz,8,25
5120,15,baja verapaz,8,25
5121,15,baja verapaz,8,25
5122,15,baja verapaz,8,25
5123,15,baja verapaz,8,25
5124,15,baja verapaz,8,25
5125,15,baja verapaz,8,25
5126,16,alta verapaz,1,1
5127,16,alta verapaz,1,1
5128,16,alta verapaz,1,1
5129,16,alta verapaz,1,1
5130,16,alta verapaz,1,1
5131,16,alta verapaz,1,1
5132,16,alta verapaz,1,1
5133,16,alta verapaz,1,1
5134,16,alta verapaz,1,1
5135,16,alta verapaz,1,2
5136,16,alta verapaz,1,2
5137,16,alta verapaz,1,2
5138,16,alta verapaz,1,2
5139,16,alta verapaz,1,2
5140,16,alta verapaz,1,2
5141,16,alta verapaz,1,2
5142,16,alta verapaz,1,2
5143,16,alta verapaz,1,2
5144,16,alta verapaz,1,2
5145,16,alta verapaz,1,2
5146,16,alta verapaz,1,2
5147,16,alta verapaz,1,2
5148,16,alta verapaz,1,3
5149,16,alta verapaz,1,3
5150,16,alta verapaz,1,3
5151,16,alta verapaz,1,3
5152,16,alta verapaz,1,3
5153,16,alta verapaz,1,3
5154,16,alta verapaz,1,3
5155,16,alta verapaz,1,3
5156,16,alta verapaz,1,3
5157,16,alta verapaz,1,3
5158,16,alta verapaz,1,3
5159,16,alta verapaz,1,5
5160,16,alta verapaz,1,5
5161,16,alta verapaz,1,5
5162,16,alta verapaz,1,5
5163,16,alta verapaz,1,5
5164,16,alta verapaz,1,5
5165,16,alta verapaz,1,5
5166,16,alta verapaz,1,5
5167,16,alta verapaz,1,5
5168,16,alta verapaz,1,5
5169,16,alta verapaz,1,5
5170,16,alta verapaz,1,5
5171,16,alta verapaz,1,6
5172,16,alta verapaz,1,6
5173,16,alta verapaz,1,6
5174,16,alta verapaz,1,6
5175,16,alta verapaz,1,6
5176,16,alta verapaz,1,6
5177,16,alta verapaz,1,6
5178,16,alta verapaz,1,6
5179,16,alta verapaz,1,6
5180,16,alta verapaz,1,7
5181,16,alta verapaz,1,7
5182,16,alta verapaz,1,7
5183,16,alta verapaz,1,7
5184,16,alta verapaz,1,7
5185,16,alta verapaz,1,7
5186,16,alta verapaz,1,8
5187,16,alta verapaz,1,8
5188,16,alta verapaz,1,8
5189,16,alta verapaz,1,8
5190,16,alta verapaz,1,8
5191,16,alta verapaz,1,8
5192,16,alta verapaz,1,8
5193,16,alta verapaz,1,8
5194,16,alta verapaz,1,11
5195,16,alta verapaz,1,11
5196,16,alta verapaz,1,11
5197,16,alta verapaz,1,11
5198,16,alta verapaz,1,11
5199,16,alta verapaz,1,11
5200,16,alta verapaz,1,11
5201,16,alta verapaz,1,11
5202,16,alta verapaz,1,11
5203,16,alta verapaz,1,16
5204,16,alta verapaz,1,16
5205,16,alta verapaz,1,16
5206,16,alta verapaz,1,16
5207,16,alta verapaz,1,16
5208,16,alta verapaz,1,16
5209,16,alta verapaz,1,16
5210,16,alta verapaz,1,21
5211,16,alta verapaz,1,21
5212,16,alta verapaz,1,21
5213,16,alta verapaz,1,21
5214,16,alta verapaz,1,21
5215,16,alta verapaz,1,21
5216,16,alta verapaz,1,21
5217,16,alta verapaz,1,21
5218,16,alta verapaz,1,21
5219,16,alta verapaz,1,21
5220,16,alta verapaz,1,22
5221,16,alta verapaz,1,22
5222,16,alta verapaz,1,22
5223,16,alta verapaz,1,22
5224,16,alta verapaz,1,22
5225,16,alta verapaz,1,22
5226,16,alta verapaz,1,22
5227,16,alta verapaz,1,22
5228,16,alta verapaz,1,22
5229,16,alta verapaz,1,22
5230,16,alta verapaz,1,22
5231,16,alta verapaz,1,22
5232,16,alta verapaz,1,23
5233,16,alta verapaz,1,23
5234,16,alta verapaz,1,23
5235,16,alta verapaz,1,23
5236,16,alta verapaz,1,23
5237,16,alta verapaz,1,23
5238,16,alta verapaz,1,23
5239,16,alta verapaz,1,23
5240,16,alta verapaz,1,23
5241,16,alta verapaz,1,23
5242,16,alta verapaz,1,23
5243,16,alta verapaz,1,25
5244,16,alta verapaz,1,25
5245,16,alta verapaz,1,25
5246,16,alta verapaz,1,25
5247,16,alta verapaz,1,25
5248,16,alta verapaz,1,25
5249,16,alta verapaz,1,25
5250,16,alta verapaz,1,25
5251,16,alta verapaz,1,25
5252,16,alta verapaz,1,25
5253,16,alta verapaz,1,25
5254,16,alta verapaz,1,28
5255,16,alta verapaz,1,28
5256,16,alta verapaz,1,28
5257,16,alta verapaz,1,28
5258,16,alta verapaz,1,28
5259,16,alta verapaz,1,28
5260,16,alta verapaz,1,28
5261,16,alta verapaz,1,28
5262,16,alta verapaz,1,28
5263,16,alta verapaz,1,28
5264,16,alta verapaz,1,28
5265,16,alta verapaz,1,28
5266,16,alta verapaz,1,28
5267,16,alta verapaz,1,30
5268,16,alta verapaz,1,30
5269,16,alta verapaz,1,30
5270,16,alta verapaz,1,30
5271,16,alta verapaz,1,30
5272,16,alta verapaz,1,30
5273,16,alta verapaz,1,30
5274,16,alta verapaz,1,30
5275,16,alta verapaz,1,30
5276,16,alta verapaz,1,30
5277,16,alta verapaz,1,30
5278,16,alta verapaz,1,30
5279,16,alta verapaz,1,30
5280,16,alta verapaz,1,30
5281,16,alta verapaz,1,30
5282,16,alta verapaz,1,30
5283,16,alta verapaz,1,30
5284,16,alta verapaz,1,32
5285,16,alta verapaz,1,32
5286,16,alta verapaz,1,32
5287,16,alta verapaz,1,32
5288,16,alta verapaz,1,32
5289,16,alta verapaz,1,32
5290,16,alta verapaz,1,32
5291,16,alta verapaz,1,32
5292,16,alta verapaz,1,32
5293,16,alta verapaz,1,32
5294,16,alta verapaz,1,33
5295,16,alta verapaz,1,33
5296,16,alta verapaz,1,33
5297,16,alta verapaz,1,33
5298,16,alta verapaz,1,33
5299,16,alta verapaz,1,33
5300,16,alta verapaz,1,33
5301,16,alta verapaz,1,33
5302,16,alta verapaz,1,33
5303,16,alta verapaz,1,63
5304,16,alta verapaz,1,63
5305,16,alta verapaz,1,63
5306,16,alta verapaz,1,63
5307,16,alta verapaz,1,63
5308,16,alta verapaz,1,63
5309,16,alta verapaz,1,63
5310,16,alta verapaz,1,63
5311,16,alta verapaz,1,63
5312,16,alta verapaz,1,63
5313,16,alta verapaz,1,63
5314,16,alta verapaz,1,63
5315,16,alta verapaz,1,63
5316,16,alta verapaz,1,98
5317,16,alta verapaz,1,98
5318,16,alta verapaz,1,98
5319,16,alta verapaz,1,98
5320,16,alta verapaz,1,98
5321,16,alta verapaz,1,98
5322,16,alta verapaz,1,98
5323,16,alta verapaz,1,98
5324,16,alta verapaz,1,98
5325,16,alta verapaz,1,98
5326,16,alta verapaz,1,98
5327,16,alta verapaz,1,100
5328,16,alta verapaz,1,100
5329,16,alta verapaz,1,100
5330,16,alta verapaz,1,100
5331,16,alta verapaz,1,100
5332,16,alta verapaz,1,100
5333,16,alta verapaz,1,100
5334,16,alta verapaz,1,102
5335,16,alta verapaz,1,102
5336,16,alta verapaz,1,102
5337,16,alta verapaz,1,102
5338,16,alta verapaz,1,102
5339,16,alta verapaz,1,102
5340,16,alta verapaz,1,102
5341,16,alta verapaz,1,102
5342,16,alta verapaz,1,102
5343,16,alta verapaz,1,102
5344,16,alta verapaz,1,102
5345,16,alta verapaz,3,2
5346,16,alta verapaz,3,2
5347,16,alta verapaz,3,2
5348,16,alta verapaz,3,2
5349,16,alta verapaz,3,2
5350,16,alta verapaz,3,2
5351,16,alta verapaz,3,2
5352,16,alta verapaz,3,2
5353,16,alta verapaz,3,2
5354,16,alta verapaz,3,7
5355,16,alta verapaz,3,7
5356,16,alta verapaz,3,7
5357,16,alta verapaz,3,7
5358,16,alta verapaz,3,7
5359,16,alta verapaz,3,7
5360,16,alta verapaz,3,7
5361,16,alta verapaz,3,7
5362,16,alta verapaz,3,7
5363,16,alta verapaz,3,7
5364,16,alta verapaz,3,7
5365,16,alta verapaz,3,7
5366,16,alta verapaz,3,7
5367,16,alta verapaz,3,14
5368,16,alta verapaz,3,14
5369,16,alta verapaz,3,14
5370,16,alta verapaz,3,14
5371,16,alta verapaz,3,14
5372,16,alta verapaz,3,14
5373,16,alta verapaz,3,14
5374,16,alta verapaz,3,14
5375,16,alta verapaz,3,14
5376,16,alta verapaz,3,14
5377,16,alta verapaz,3,14
5378,16,alta verapaz,3,16
5379,16,alta verapaz,3,16
5380,16,alta verapaz,3,16
5381,16,alta verapaz,3,16
5382,16,alta verapaz,3,16
5383,16,alta verapaz,3,16
5384,16,alta verapaz,3,16
5385,16,alta verapaz,3,16
5386,16,alta verapaz,3,16
5387,16,alta verapaz,3,16
5388,16,alta verapaz,3,16
5389,16,alta verapaz,3,16
5390,16,alta verapaz,3,19
5391,16,alta verapaz,3,19
5392,16,alta verapaz,3,19
5393,16,alta verapaz,3,19
5394,16,alta verapaz,3,19
5395,16,alta verapaz,3,19
5396,16,alta verapaz,3,19
5397,16,alta verapaz,3,19
5398,16,alta verapaz,3,19
5399,16,alta verapaz,3,19
5400,16,alta verapaz,3,19
5401,16,alta verapaz,3,19
5402,16,alta verapaz,3,31
5403,16,alta verapaz,3,31
5404,16,alta verapaz,3,31
5405,16,alta verapaz,3,31
5406,16,alta verapaz,3,31
5407,16,alta verapaz,3,31
5408,16,alta verapaz,3,31
5409,16,alta verapaz,3,31
5410,16,alta verapaz,4,8
5411,16,alta verapaz,4,8
5412,16,alta verapaz,4,8
5413,16,alta verapaz,4,8
5414,16,alta verapaz,4,8
5415,16,alta verapaz,4,8
5416,16,alta verapaz,4,8
5417,16,alta verapaz,4,8
5418,16,alta verapaz,4,8
5419,16,alta verapaz,4,8
5420,16,alta verapaz,4,8
5421,16,alta verapaz,4,8
5422,16,alta verapaz,4,8
5423,16,alta verapaz,5,6
5424,16,alta verapaz,5,6
5425,16,alta verapaz,5,6
5426,16,alta verapaz,5,6
5427,16,alta verapaz,5,6
5428,16,alta verapaz,5,6
5429,16,alta verapaz,5,6
5430,16,alta verapaz,5,6
5431,16,alta verapaz,5,6
5432,16,alta verapaz,5,6
5433,16,alta verapaz,5,6
5434,16,alta verapaz,5,6
5435,16,alta verapaz,6,1
5436,16,alta verapaz,6,1
5437,16,alta verapaz,6,1
5438,16,alta verapaz,6,1
5439,16,alta verapaz,6,1
5440,16,alta verapaz,6,1
5441,16,alta verapaz,6,1
5442,16,alta verapaz,6,1
5443,16,alta verapaz,6,1
5444,16,alta verapaz,6,1
5445,16,alta verapaz,6,1
5446,16,alta verapaz,6,1
5447,16,alta verapaz,6,4
5448,16,alta verapaz,6,4
5449,16,alta verapaz,6,4
5450,16,alta verapaz,6,4
5451,16,alta verapaz,6,4
5452,16,alta verapaz,6,4
5453,16,alta verapaz,6,4
5454,16,alta verapaz,6,4
5455,16,alta verapaz,6,4
5456,16,alta verapaz,6,4
5457,16,alta verapaz,6,4
5458,16,alta verapaz,6,4
5459,16,alta verapaz,6,9
5460,16,alta verapaz,6,9
5461,16,alta verapaz,6,9
5462,16,alta verapaz,6,9
5463,16,alta verapaz,6,9
5464,16,alta verapaz,6,9
5465,16,alta verapaz,6,9
5466,16,alta verapaz,6,9
5467,16,alta verapaz,6,9
5468,16,alta verapaz,6,9
5469,16,alta verapaz,6,9
5470,16,alta verapaz,6,9
5471,16,alta verapaz,7,1
5472,16,alta verapaz,7,1
5473,16,alta verapaz,7,1
5474,16,alta verapaz,7,1
5475,16,alta verapaz,7,1
5476,16,alta verapaz,7,1
5477,16,alta verapaz,7,1
5478,16,alta verapaz,7,1
5479,16,alta verapaz,7,1
5480,16,alta verapaz,7,1
5481,16,alta verapaz,7,1
5482,16,alta verapaz,7,1
5483,16,alta verapaz,7,1
5484,16,alta verapaz,7,1
5485,16,alta verapaz,7,28
5486,16,alta verapaz,7,28
5487,16,alta verapaz,7,28
5488,16,alta verapaz,7,28
5489,16,alta verapaz,7,28
5490,16,alta verapaz,7,28
5491,16,alta verapaz,7,28
5492,16,alta verapaz,7,28
5493,16,alta verapaz,7,28
5494,16,alta verapaz,7,28
5495,16,alta verapaz,7,28
5496,16,alta verapaz,7,28
5497,16,alta verapaz,7,28
5498,16,alta verapaz,7,40
5499,16,alta verapaz,7,40
5500,16,alta verapaz,7,40
5501,16,alta verapaz,7,40
5502,16,alta verapaz,7,40
5503,16,alta verapaz,7,40
5504,16,alta verapaz,7,40
5505,16,alta verapaz,7,40
5506,16,alta verapaz,7,67
5507,16,alta verapaz,7,67
5508,16,alta verapaz,7,67
5509,16,alta verapaz,7,67
5510,16,alta verapaz,7,67
5511,16,alta verapaz,7,67
5512,16,alta verapaz,7,67
5513,16,alta verapaz,7,67
5514,16,alta verapaz,7,67
5515,16,alta verapaz,7,67
5516,16,alta verapaz,8,11
5517,16,alta verapaz,8,11
5518,16,alta verapaz,8,11
5519,16,alta verapaz,8,11
5520,16,alta verapaz,8,11
5521,16,alta verapaz,8,11
5522,16,alta verapaz,8,11
5523,16,alta verapaz,8,11
5524,16,alta verapaz,8,11
5525,16,alta verapaz,8,11
5526,16,alta verapaz,8,11
5527,16,alta verapaz,8,18
5528,16,alta verapaz,8,18
5529,16,alta verapaz,8,18
5530,16,alta verapaz,8,18
5531,16,alta verapaz,8,18
5532,16,alta verapaz,8,18
5533,16,alta verapaz,8,18
5534,16,alta verapaz,8,18
5535,16,alta verapaz,8,18
5536,16,alta verapaz,8,18
5537,16,alta verapaz,8,18
5538,16,alta verapaz,8,19
5539,16,alta verapaz,8,19
5540,16,alta verapaz,8,19
5541,16,alta verapaz,8,19
5542,16,alta verapaz,8,19
5543,16,alta verapaz,8,19
5544,16,alta verapaz,8,19
5545,16,alta verapaz,8,19
5546,16,alta verapaz,8,19
5547,16,alta verapaz,8,19
5548,16,alta verapaz,8,28
5549,16,alta verapaz,8,28
5550,16,alta verapaz,8,28
5551,16,alta verapaz,8,28
5552,16,alta verapaz,8,28
5553,16,alta verapaz,8,28
5554,16,alta verapaz,8,28
5555,16,alta verapaz,8,28
5556,16,alta verapaz,8,28
5557,16,alta verapaz,8,28
5558,16,alta verapaz,8,28
5559,16,alta verapaz,8,38
5560,16,alta verapaz,8,38
5561,16,alta verapaz,8,38
5562,16,alta verapaz,8,38
5563,16,alta verapaz,8,38
5564,16,alta verapaz,8,38
5565,16,alta verapaz,8,38
5566,16,alta verapaz,8,38
5567,16,alta verapaz,8,38
5568,16,alta verapaz,9,1
5569,16,alta verapaz,9,1
5570,16,alta verapaz,9,1
5571,16,alta verapaz,9,1
5572,16,alta verapaz,9,1
5573,16,alta verapaz,9,1
5574,16,alta verapaz,9,3
5575,16,alta verapaz,9,3
5576,16,alta verapaz,9,3
5577,16,alta verapaz,9,3
5578,16,alta verapaz,9,3
5579,16,alta verapaz,9,3
5580,16,alta verapaz,9,3
5581,16,alta verapaz,9,3
5582,16,alta verapaz,9,3
5583,16,alta verapaz,9,3
5584,16,alta verapaz,9,53
5585,16,alta verapaz,9,53
5586,16,alta verapaz,9,53
5587,16,alta verapaz,9,53
5588,16,alta verapaz,9,53
5589,16,alta verapaz,9,53
5590,16,alta verapaz,9,53
5591,16,alta verapaz,9,53
5592,16,alta verapaz,9,53
5593,16,alta verapaz,9,53
5594,16,alta verapaz,9,53
5595,16,alta verapaz,9,53
5596,16,alta verapaz,9,67
5597,16,alta verapaz,9,67
5598,16,alta verapaz,9,67
5599,16,alta verapaz,9,67
5600,16,alta verapaz,9,67
5601,16,alta verapaz,9,67
5602,16,alta verapaz,9,67
5603,16,alta verapaz,9,67
5604,16,alta verapaz,9,67
5605,16,alta verapaz,9,67
5606,16,alta verapaz,9,67
5607,16,alta verapaz,9,73
5608,16,alta verapaz,9,73
5609,16,alta verapaz,9,73
5610,16,alta verapaz,9,73
5611,16,alta verapaz,9,73
5612,16,alta verapaz,9,73
5613,16,alta verapaz,9,73
5614,16,alta verapaz,9,73
5615,16,alta verapaz,9,73
5616,16,alta verapaz,9,73
5617,16,alta verapaz,9,73
5618,16,alta verapaz,9,73
5619,16,alta verapaz,9,110
5620,16,alta verapaz,9,110
5621,16,alta verapaz,9,110
5622,16,alta verapaz,9,110
5623,16,alta verapaz,9,110
5624,16,alta verapaz,9,110
5625,16,alta verapaz,9,110
5626,16,alta verapaz,9,110
5627,16,alta verapaz,9,110
5628,16,alta verapaz,9,110
5629,16,alta verapaz,9,110
5630,16,alta verapaz,10,3
5631,16,alta verapaz,10,3
5632,16,alta verapaz,10,3
5633,16,alta verapaz,10,3
5634,16,alta verapaz,10,3
5635,16,alta verapaz,10,3
5636,16,alta verapaz,10,3
5637,16,alta verapaz,10,3
5638,16,alta verapaz,10,3
5639,16,alta verapaz,10,3
5640,16,alta verapaz,11,3
5641,16,alta verapaz,11,3
5642,16,alta verapaz,11,3
5643,16,alta verapaz,11,3
5644,16,alta verapaz,11,3
5645,16,alta verapaz,11,3
5646,16,alta verapaz,11,3
5647,16,alta verapaz,11,3
5648,16,alta verapaz,11,3
5649,16,alta verapaz,12,3
5650,16,alta verapaz,12,3
5651,16,alta verapaz,12,3
5652,16,alta verapaz,12,3
5653,16,alta verapaz,12,3
5654,16,alta verapaz,12,3
5655,16,alta verapaz,12,3
5656,16,alta verapaz,12,3
5657,16,alta verapaz,12,3
5658,16,alta verapaz,12,3
5659,16,alta verapaz,12,3
5660,16,alta verapaz,12,3
5661,16,alta verapaz,12,14
5662,16,alta verapaz,12,14
5663,16,alta verapaz,12,14
5664,16,alta verapaz,12,14
5665,16,alta verapaz,12,14
5666,16,alta verapaz,12,14
5667,16,alta verapaz,12,14
5668,16,alta verapaz,12,14
5669,16,alta verapaz,12,14
5670,16,alta verapaz,12,14
5671,16,alta verapaz,12,14
5672,16,alta verapaz,13,27
5673,16,alta verapaz,13,27
5674,16,alta verapaz,13,27
5675,16,alta verapaz,13,27
5676,16,alta verapaz,13,27
5677,16,alta verapaz,13,27
5678,16,alta verapaz,13,27
5679,16,alta verapaz,13,27
5680,16,alta verapaz,13,27
5681,16,alta verapaz,13,33
5682,16,alta verapaz,13,33
5683,16,alta verapaz,13,33
5684,16,alta verapaz,13,33
5685,16,alta verapaz,13,33
5686,17,peten,1,2
5687,17,peten,1,2
5688,17,peten,1,2
5689,17,peten,1,2
5690,17,peten,1,2
5691,17,peten,1,2
5692,17,peten,1,2
5693,17,peten,1,2
5694,17,peten,1,2
5695,17,peten,1,3
5696,17,peten,1,3
5697,17,peten,1,3
5698,17,peten,1,3
5699,17,peten,1,3
5700,17,peten,1,3
5701,17,peten,1,3
5702,17,peten,1,4
5703,17,peten,1,4
5704,17,peten,1,4
5705,17,peten,1,4
5706,17,peten,1,4
5707,17,peten,1,4
5708,17,peten,1,4
5709,17,peten,1,4
5710,17,peten,1,4
5711,17,peten,1,4
5712,17,peten,1,6
5713,17,peten,1,6
5714,17,peten,1,6
5715,17,peten,1,6
5716,17,peten,1,6
5717,17,peten,1,6
5718,17,peten,1,6
5719,17,peten,1,6
5720,17,peten,1,6
5721,17,peten,1,6
5722,17,peten,1,7
5723,17,peten,1,7
5724,17,peten,1,7
5725,17,peten,1,7
5726,17,peten,1,7
5727,17,peten,1,7
5728,17,peten,1,7
5729,17,peten,1,7
5730,17,peten,1,9
5731,17,peten,1,9
5732,17,peten,1,9
5733,17,peten,1,9
5734,17,peten,1,9
5735,17,peten,1,9
5736,17,peten,1,9
5737,17,peten,1,9
5738,17,peten,1,9
5739,17,peten,1,9
5740,17,peten,1,13
5741,17,peten,1,13
5742,17,peten,1,13
5743,17,peten,1,13
5744,17,peten,1,13
5745,17,peten,1,13
5746,17,peten,1,13
5747,17,peten,1,13
5748,17,peten,1,13
5749,17,peten,1,13
5750,17,peten,1,13
5751,17,peten,1,13
5752,17,peten,1,15
5753,17,peten,1,15
5754,17,peten,1,15
5755,17,peten,1,15
5756,17,peten,1,15
5757,17,peten,1,15
5758,17,peten,1,15
5759,17,peten,1,15
5760,17,peten,1,15
5761,17,peten,1,15
5762,17,peten,1,15
5763,17,peten,1,20
5764,17,peten,1,20
5765,17,peten,1,20
5766,17,peten,1,20
5767,17,peten,1,20
5768,17,peten,1,20
5769,17,peten,1,20
5770,17,peten,1,20
5771,17,peten,1,20
5772,17,peten,1,20
5773,17,peten,1,23
5774,17,peten,1,23
5775,17,peten,1,23
5776,17,peten,1,23
5777,17,peten,1,23
5778,17,peten,1,23
5779,17,peten,1,23
5780,17,peten,1,23
5781,17,peten,1,23
5782,17,peten,1,23
5783,17,peten,3,3
5784,17,peten,3,3
5785,17,peten,3,3
5786,17,peten,3,3
5787,17,peten,3,3
5788,17,peten,3,3
5789,17,peten,3,3
5790,17,peten,3,3
5791,17,peten,3,3
5792,17,peten,3,3
5793,17,peten,3,3
5794,17,peten,3,7
5795,17,peten,3,7
5796,17,peten,3,7
5797,17,peten,3,7
5798,17,peten,3,7
5799,17,peten,3,7
5800,17,peten,3,7
5801,17,peten,3,7
5802,17,peten,3,7
5803,17,peten,3,7
5804,17,peten,3,10
5805,17,peten,3,10
5806,17,peten,3,10
5807,17,peten,3,10
5808,17,peten,3,10
5809,17,peten,3,10
5810,17,peten,3,10
5811,17,peten,3,10
5812,17,peten,3,10
5813,17,peten,3,10
5814,17,peten,3,10
5815,17,peten,3,13
5816,17,peten,3,13
5817,17,peten,3,13
5818,17,peten,3,13
5819,17,peten,3,13
5820,17,peten,3,13
5821,17,peten,3,13
5822,17,peten,3,21
5823,17,peten,3,21
5824,17,peten,3,21
5825,17,peten,3,21
5826,17,peten,3,21
5827,17,peten,3,21
5828,17,peten,3,21
5829,17,peten,3,21
5830,17,peten,3,23
5831,17,peten,3,23
5832,17,peten,3,23
5833,17,peten,3,23
5834,17,peten,3,23
5835,17,peten,3,23
5836,17,peten,3,23
5837,17,peten,3,23
5838,17,peten,3,23
5839,17,peten,3,23
