depto,mupio,sector,hhid,upm2,agreg3,consumption_per_capita_per_day
peten,4,2,5857,17041002.0,3261.560302734375,6.146392997897523
peten,4,10,5858,17042010.0,1682.320556640625,3.170324117842048
peten,4,10,5859,17042010.0,2694.466552734375,5.077707850108208
peten,4,10,5860,17042010.0,2238.19970703125,4.217875412470501
peten,4,10,5861,17042010.0,3014.714599609375,5.681213586688534
peten,4,10,5862,17042010.0,1620.4541015625,3.0537371131565494
peten,4,10,5863,17042010.0,2801.59521484375,5.279591242578729
peten,4,10,5864,17042010.0,3092.284912109375,5.827394426943123
peten,4,10,5865,17042010.0,2164.65087890625,4.079273038075621
peten,4,16,5866,17042016.0,4379.212890625,8.252603339780153
peten,4,16,5867,17042016.0,8156.318359375,15.37053845383656
peten,4,16,5868,17042016.0,4089.657470703125,7.706937695021407
peten,4,16,5869,17042016.0,2944.055419921875,5.5480567393647755
peten,4,16,5870,17042016.0,2981.607177734375,5.618822826713825
peten,4,16,5871,17042016.0,2818.692138671875,5.311810304361727
peten,5,2,5872,17051002.0,16150.611328125,30.43574092305734
peten,5,2,5873,17051002.0,4223.498046875,7.959159547098681
peten,5,2,5874,17051002.0,3378.514892578125,6.366793298785704
peten,5,2,5875,17051002.0,3836.63232421875,7.230113155754191
peten,5,2,5876,17051002.0,18546.080078125,34.94998900834912
peten,5,2,5877,17051002.0,16687.90234375,31.448262976843115
peten,5,2,5878,17051002.0,8121.50439453125,15.304931722737555
peten,5,2,5879,17051002.0,26152.5,49.284246789106845
peten,5,2,5880,17051002.0,5746.04736328125,10.828395614715603
peten,5,2,5881,17051002.0,12090.0078125,22.783555251447467
peten,5,2,5882,17051002.0,6089.3359375,11.475321102209247
peten,5,2,5883,17051002.0,5111.734375,9.633036170838766
peten,5,9,5884,17052008.0,6359.66455078125,11.984753932382658
peten,5,9,5885,17052008.0,1879.6861572265625,3.542258539673905
peten,5,9,5886,17052008.0,3860.2568359375,7.274633422108039
peten,5,9,5887,17052008.0,2532.881103515625,4.773200932726483
peten,5,9,5888,17052008.0,4391.74951171875,8.276228535378506
peten,5,9,5889,17052008.0,2602.236572265625,4.9039009437406955
peten,5,9,5890,17052008.0,4128.30859375,7.779775530292157
peten,5,9,5891,17052008.0,2670.5283203125,5.0325963787622685
peten,5,9,5892,17052008.0,2616.650390625,4.93106370757577
peten,5,9,5893,17052008.0,1692.2470703125,3.1890305799225427
peten,5,9,5894,17052008.0,2015.1220703125,3.797486795658433
peten,5,9,5895,17052008.0,1547.1834716796875,2.9156590018655506
peten,5,9,5896,17052008.0,2358.19677734375,4.444009251577701
peten,5,17,5897,17052016.0,2221.6767578125,4.186738002778091
peten,5,17,5898,17052016.0,2725.00146484375,5.13525072914777
peten,5,17,5899,17052016.0,3472.508056640625,6.5439229152332805
peten,5,17,5900,17052016.0,6429.45263671875,12.11626920817974
peten,5,17,5901,17052016.0,4214.4404296875,7.942090515809511
peten,5,17,5902,17052016.0,5176.142578125,9.754413086164469
peten,5,17,5903,17052016.0,2521.12109375,4.7510392570346225
peten,5,17,5904,17052016.0,3030.0634765625,5.710138463457234
peten,5,17,5905,17052016.0,3989.437255859375,7.518073234582951
peten,5,17,5906,17052016.0,1954.9130859375,3.6840232856743405
peten,5,17,5907,17052016.0,3552.212646484375,6.694125789760913
peten,5,17,5908,17052016.0,2560.952392578125,4.826101127271731
peten,5,17,5909,17052016.0,4832.5146484375,9.106848085099614
peten,5,21,5910,17052020.0,3458.556396484375,6.517631086067489
peten,5,21,5911,17052020.0,1490.30712890625,2.8084758372079492
peten,5,21,5912,17052020.0,2306.1943359375,4.346010928055985
peten,5,21,5913,17052020.0,1156.6165771484375,2.179637771859502
peten,5,21,5914,17052020.0,5232.56494140625,9.860740728889935
peten,5,21,5915,17052020.0,3993.739013671875,7.526179874241042
peten,5,21,5916,17052020.0,2051.663818359375,3.866349524990143
peten,5,21,5917,17052020.0,2640.52197265625,4.976049576615997
peten,5,21,5918,17052020.0,2001.61474609375,3.772032315197393
peten,5,21,5919,17052020.0,604.416748046875,1.1390201385799292
peten,5,31,5920,17052032.0,2276.33642578125,4.289743855586904
peten,5,31,5921,17052032.0,2148.021728515625,4.047935492841141
peten,5,31,5922,17052032.0,2456.62158203125,4.629490271150911
peten,5,31,5923,17052032.0,1826.250732421875,3.441559766579364
peten,5,31,5924,17052032.0,919.8782348632812,1.733505628254658
peten,5,31,5925,17052032.0,2242.616943359375,4.226199670775486
peten,5,31,5926,17052032.0,3176.914794921875,5.986878989805733
peten,5,31,5927,17052032.0,2393.15966796875,4.509896632517306
peten,5,36,5928,17052036.0,2315.66650390625,4.363861178081785
peten,5,36,5929,17052036.0,4313.44677734375,8.128667450006194
peten,5,36,5930,17052036.0,2508.843994140625,4.72790312828965
peten,5,36,5931,17052036.0,2838.2890625,5.348740602813219
peten,5,36,5932,17052036.0,2328.07470703125,4.387244370702829
peten,5,36,5933,17052036.0,3006.42626953125,5.665594272854679
peten,5,36,5934,17052036.0,2105.41748046875,3.967648014588334
peten,5,36,5935,17052036.0,6757.84521484375,12.735123270469138
peten,5,36,5936,17052036.0,2866.01513671875,5.400990241826314
peten,5,36,5937,17052036.0,3970.876953125,7.483096443054743
peten,5,36,5938,17052036.0,3381.210693359375,6.3718735209823345
peten,5,41,5939,17052040.0,3766.302734375,7.097577418733406
peten,5,41,5940,17052040.0,1890.2218017578125,3.562112905610639
peten,5,41,5941,17052040.0,12447.3095703125,23.456888508696785
peten,5,41,5942,17052040.0,8485.38671875,15.99066602228791
peten,5,41,5943,17052040.0,6038.759765625,11.38001057601344
peten,5,41,5944,17052040.0,3391.295166015625,6.390877655926552
peten,5,41,5945,17052040.0,1935.3187255859373,3.64709781808076
peten,5,41,5946,17052040.0,6333.3037109375,11.935077070268997
peten,5,41,5947,17052040.0,2988.521240234375,5.631852340625126
peten,5,41,5948,17052040.0,4567.4833984375,8.607398107780984
peten,5,41,5949,17052040.0,1576.2535400390625,2.970441390669667
peten,5,44,5950,17052044.0,3822.191650390625,7.202899782931466
peten,5,44,5951,17052044.0,2186.2744140625,4.120022474767851
peten,5,49,5952,17052048.0,954.9349975585938,1.7995699106101857
peten,5,49,5953,17052048.0,1245.9884033203125,2.3480585016959554
peten,5,49,5954,17052048.0,2770.462158203125,5.2209211633596935
peten,5,49,5955,17052048.0,3321.400634765625,6.259161784505696
peten,5,49,5956,17052048.0,6908.45068359375,13.018938473209378
peten,5,49,5957,17052048.0,2327.697265625,4.386533084385496
peten,5,49,5958,17052048.0,2281.077392578125,4.298678182233923
peten,5,49,5959,17052048.0,3037.958740234375,5.725017045744577
peten,5,53,5960,17052052.0,11713.88671875,22.074757055979966
peten,5,53,5961,17052052.0,3005.5751953125,5.663990428027885
peten,5,53,5962,17052052.0,2212.5986328125,4.169630324625625
peten,5,53,5963,17052052.0,833.4435424804688,1.5706199113811252
peten,5,53,5964,17052052.0,1140.26318359375,2.148819888911845
peten,5,53,5965,17052052.0,819.5311279296875,1.544402040349558
peten,5,55,5966,17052056.0,1683.7603759765625,3.1730374497026377
peten,5,55,5967,17052056.0,1743.912109375,3.286393070526695
peten,5,55,5968,17052056.0,1459.7747802734375,2.7509377890263003
peten,5,55,5969,17052056.0,1857.8756103515625,3.5011566803949496
peten,5,55,5970,17052056.0,2214.294189453125,4.172825592073153
peten,5,55,5971,17052056.0,3652.97509765625,6.884012091668189
peten,5,55,5972,17052056.0,1429.064697265625,2.6930648013627505
peten,5,55,5973,17052056.0,4065.422119140625,7.661266304239377
peten,5,55,5974,17052056.0,2955.999267578125,5.570564856581183
peten,5,55,5975,17052056.0,2815.1279296875,5.305093571537183
peten,5,55,5976,17052056.0,3187.83740234375,6.007462585246331
peten,5,58,5977,17052058.0,2935.32080078125,5.531596396172521
peten,5,58,5978,17052058.0,7566.37109375,14.258785977720649
peten,5,58,5979,17052058.0,4065.8564453125,7.662084789594186
peten,5,58,5980,17052058.0,2150.03759765625,4.051734387486819
peten,5,58,5981,17052058.0,4685.80810546875,8.830380387202718
peten,5,58,5982,17052058.0,2488.107177734375,4.688824708353277
peten,5,58,5983,17052058.0,1998.2686767578125,3.7657266653770773
peten,5,58,5984,17052058.0,2236.665283203125,4.214983798948872
peten,5,62,5985,17052062.0,4406.53076171875,8.304083722180971
peten,5,62,5986,17052062.0,1352.850830078125,2.5494401750661835
peten,5,62,5987,17052062.0,3057.0625,5.761017979150137
peten,5,62,5988,17052062.0,3372.674072265625,6.355786304053573
peten,5,62,5989,17052062.0,1470.3575439453125,2.7708809507322743
peten,5,62,5990,17052062.0,3879.08935546875,7.310123204738335
peten,5,62,5991,17052062.0,2627.859375,4.952186978857397
peten,5,62,5992,17052062.0,4752.16845703125,8.955436115848856
peten,5,62,5993,17052062.0,2384.18310546875,4.492980348354498
peten,5,62,5994,17052062.0,2496.228759765625,4.704129786381997
peten,6,1,5995,17061000.0,2211.857666015625,4.168233976648195
peten,6,1,5996,17061000.0,3222.8056640625,6.073360087983467
peten,6,1,5997,17061000.0,1721.532958984375,3.2442196809546813
peten,6,1,5998,17061000.0,1628.8795166015625,3.0696147628682717
peten,6,1,5999,17061000.0,12379.2041015625,23.328544116016822
peten,6,1,6000,17061000.0,2130.842041015625,4.015560463359839
peten,6,1,6001,17061000.0,3514.6533203125,6.623345439878981
peten,6,1,6002,17061000.0,1309.26513671875,2.4673031683556292
peten,6,1,6003,17061000.0,2737.015869140625,5.157891809977185
peten,6,1,6004,17061000.0,2885.51708984375,5.437741568494207
peten,6,1,6005,17061000.0,3918.564453125,7.384513815766524
peten,6,3,6006,17061004.0,3843.817626953125,7.2436538204407555
peten,6,3,6007,17061004.0,3242.6669921875,6.110788654922457
peten,6,3,6008,17061004.0,3790.22412109375,7.142657144441639
peten,6,3,6009,17061004.0,2257.768310546875,4.2547523414441075
peten,6,3,6010,17061004.0,12897.072265625,24.304463909607414
peten,6,3,6011,17061004.0,6114.07177734375,11.521935660488387
peten,6,3,6012,17061004.0,6684.7099609375,12.597300274484065
peten,6,3,6013,17061004.0,1106.02685546875,2.0843017111290196
peten,6,3,6014,17061004.0,4409.95849609375,8.310543269331912
peten,6,3,6015,17061004.0,4372.2529296875,8.239487330508142
peten,7,1,6016,17071000.0,3951.89697265625,7.44732877107408
peten,7,1,6017,17071000.0,8054.619140625,15.178886818423715
peten,7,1,6018,17071000.0,3263.699951171875,6.150425153968097
peten,7,1,6019,17071000.0,5755.78955078125,10.846754715108137
peten,7,1,6020,17071000.0,5628.701171875,10.607257342771147
peten,7,1,6021,17071000.0,5279.033203125,9.94830992030214
peten,7,1,6022,17071000.0,15138.142578125,28.527748962775973
peten,7,1,6023,17071000.0,3960.926025390625,7.464343972803657
peten,7,1,6024,17071000.0,7907.50732421875,14.901655384895012
peten,7,1,6025,17071000.0,10114.701171875,19.061100420715256
peten,7,1,6026,17071000.0,2355.843994140625,4.43957544417787
peten,7,1,6027,17071000.0,3150.88525390625,5.93782645856699
peten,7,2,6028,17071002.0,2874.22412109375,5.416460029105749
peten,7,2,6029,17071002.0,5049.81103515625,9.51634196711579
peten,7,2,6030,17071002.0,6614.22265625,12.464467324681266
peten,7,2,6031,17071002.0,4765.59423828125,8.980736929020123
peten,7,2,6032,17071002.0,10024.9296875,18.89192653712623
peten,7,2,6033,17071002.0,3111.2119140625,5.863062261193605
peten,7,2,6034,17071002.0,4002.98779296875,7.5436091495059365
peten,7,2,6035,17071002.0,8098.73681640625,15.26202634317144
peten,7,2,6036,17071002.0,2930.6171875,5.522732462026506
peten,7,2,6037,17071002.0,10128.5126953125,19.087128162981855
peten,7,2,6038,17071002.0,3575.95166015625,6.738861834434832
peten,7,2,6039,17071002.0,2957.41943359375,5.573241151864448
peten,7,2,6040,17071002.0,7973.3095703125,15.025659366761447
peten,7,2,6041,17071002.0,5696.146484375,10.734357674518337
peten,7,2,6042,17071002.0,8459.02734375,15.940991920664487
peten,7,5,6043,17072004.0,13414.5439453125,25.279636530507606
peten,7,5,6044,17072004.0,1658.5489501953125,3.1255266522603904
peten,7,5,6045,17072004.0,4405.03515625,8.301265261650581
peten,7,5,6046,17072004.0,7493.26220703125,14.121012670559816
peten,7,5,6047,17072004.0,5150.8662109375,9.70677990698845
peten,7,5,6048,17072004.0,2220.93310546875,4.185336593901896
peten,7,5,6049,17072004.0,5644.71337890625,10.637432261534798
peten,7,5,6050,17072004.0,2078.4658203125,3.916857754746378
peten,7,5,6051,17072004.0,5938.7548828125,11.191551907639596
peten,8,16,6052,17082016.0,2219.38134765625,4.182412314579148
peten,8,16,6053,17082016.0,2765.651123046875,5.21185479326308
peten,8,16,6054,17082016.0,11394.44921875,21.472778790663252
peten,8,16,6055,17082016.0,3270.337158203125,6.162932935224899
peten,8,16,6056,17082016.0,3829.9345703125,7.217491274234323
peten,8,16,6057,17082016.0,2408.59326171875,4.5389811576379575
peten,8,16,6058,17082016.0,3625.31298828125,6.831882994062042
peten,8,16,6059,17082016.0,4264.79541015625,8.036984207979764
peten,8,16,6060,17082016.0,2907.53173828125,5.479228056079302
peten,8,16,6061,17082016.0,2808.47412109375,5.292554504724379
peten,8,16,6062,17082016.0,4766.68798828125,8.98279809506259
peten,8,16,6063,17082016.0,3744.63427734375,7.05674332700729
peten,8,16,6064,17082016.0,4869.64404296875,9.176818231097442
peten,8,20,6065,17082020.0,5353.95458984375,10.089498874047631
peten,8,20,6066,17082020.0,4338.7958984375,8.176437733530573
peten,8,20,6067,17082020.0,11986.7314453125,22.58893148821446
peten,8,20,6068,17082020.0,7665.95947265625,14.446459746704216
peten,8,20,6069,17082020.0,2870.69384765625,5.409807247638326
peten,8,20,6070,17082020.0,11143.7744140625,21.00038345797881
peten,8,20,6071,17082020.0,2653.014892578125,4.999592417588992
peten,8,20,6072,17082020.0,7463.69140625,14.065286654176884
peten,8,20,6073,17082020.0,3429.252197265625,6.462407478907408
peten,8,20,6074,17082020.0,9527.521484375,17.954563430817515
peten,8,20,6075,17082020.0,25533.998046875,48.11868315666799
peten,8,25,6076,17082024.0,2772.61572265625,5.224979544087504
peten,8,25,6077,17082024.0,4210.9580078125,7.935527910356447
peten,8,25,6078,17082024.0,2489.2822265625,4.69103908160381
peten,8,25,6079,17082024.0,3349.24853515625,6.311641004290038
peten,8,25,6080,17082024.0,3713.8525390625,6.998735305363056
peten,8,25,6081,17082024.0,4655.96337890625,8.774138159145757
peten,8,25,6082,17082024.0,5190.98828125,9.782389734537295
peten,8,25,6083,17082024.0,2114.918701171875,3.985553014337138
peten,8,25,6084,17082024.0,11593.6728515625,21.84821466431792
peten,8,25,6085,17082024.0,9436.8740234375,17.783738774067697
peten,8,25,6086,17082024.0,4965.52880859375,9.357512560602393
peten,8,27,6087,17082028.0,5438.78955078125,10.249369905543205
peten,8,27,6088,17082028.0,5377.93798828125,10.134695460509166
peten,8,27,6089,17082028.0,10818.3310546875,20.38708718269677
peten,8,27,6090,17082028.0,2442.76806640625,4.603383394830894
peten,8,27,6091,17082028.0,1635.691162109375,3.0824512725039446
peten,8,27,6092,17082028.0,2871.780517578125,5.4118550713113205
peten,8,27,6093,17082028.0,3537.0244140625,6.6655036467547
peten,8,27,6094,17082028.0,2720.961669921875,5.127637757160118
peten,8,27,6095,17082028.0,6341.52392578125,11.950568021306903
peten,8,35,6096,17082036.0,4809.63134765625,9.063724626804902
peten,8,35,6097,17082036.0,5767.3369140625,10.868515659634152
peten,8,35,6098,17082036.0,11477.1015625,21.628536691708014
peten,8,35,6099,17082036.0,6652.6630859375,12.536908109439821
peten,8,35,6100,17082036.0,3811.336181640625,7.182442709959993
peten,8,35,6101,17082036.0,3142.043212890625,5.921163679424137
peten,8,35,6102,17082036.0,4746.607421875,8.944956374751694
peten,8,35,6103,17082036.0,4206.87744140625,7.927838104723907
peten,8,35,6104,17082036.0,5165.1748046875,9.733744375608278
peten,9,1,6105,17091000.0,4336.9775390625,8.173011044984973
peten,9,1,6106,17091000.0,6239.259765625,11.757851756826591
peten,9,1,6107,17091000.0,9992.7958984375,18.83137058299468
peten,9,1,6108,17091000.0,7373.93798828125,13.896146816634097
peten,9,1,6109,17091000.0,4262.14599609375,8.031991401307256
peten,9,1,6110,17091000.0,2151.51513671875,4.054518801970972
peten,9,1,6111,17091000.0,5254.9912109375,9.90300291423119
peten,9,1,6112,17091000.0,4683.376953125,8.825798893575291
peten,9,1,6113,17091000.0,5749.71337890625,10.83530420161151
peten,9,1,6114,17091000.0,2811.63232421875,5.298506121671999
peten,9,1,6115,17091000.0,4399.76953125,8.291342219417569
peten,9,8,6116,17092008.0,6010.61572265625,11.326973277119833
peten,9,8,6117,17092008.0,3077.297119140625,5.799150011017459
peten,9,8,6118,17092008.0,3898.430908203125,7.346572257725447
peten,9,8,6119,17092008.0,2712.55908203125,5.1118031250878975
peten,9,8,6120,17092008.0,4266.23681640625,8.039700530371443
peten,9,8,6121,17092008.0,2791.343017578125,5.260271031502553
peten,9,8,6122,17092008.0,5162.9111328125,9.729478498031105
peten,9,8,6123,17092008.0,3191.759033203125,6.014852877688323
peten,9,8,6124,17092008.0,15616.78515625,29.429748348841812
peten,9,8,6125,17092008.0,6247.6533203125,11.773669365875694
peten,9,8,6126,17092008.0,2577.706298828125,4.85767377425793
peten,9,9,6127,17092008.0,1970.377197265625,3.71316532100823
peten,9,9,6128,17092008.0,3489.579345703125,6.57609366843716
peten,9,9,6129,17092008.0,7637.7626953125,14.39332307016213
peten,9,9,6130,17092008.0,2191.21630859375,4.129335448658831
peten,9,9,6131,17092008.0,4281.6435546875,8.068734446504443
peten,9,9,6132,17092008.0,1913.248046875,3.6055057417441607
peten,9,9,6133,17092008.0,5200.16943359375,9.799691567169653
peten,9,9,6134,17092008.0,3028.525634765625,5.707240408791723
peten,9,14,6135,17092014.0,2294.242919921875,4.323488548306693
peten,9,14,6136,17092014.0,3772.452392578125,7.109166416823512
peten,9,14,6137,17092014.0,3111.497314453125,5.86360009670781
peten,9,14,6138,17092014.0,2581.233154296875,4.864320114581471
peten,9,14,6139,17092014.0,2927.958984375,5.517723092412586
peten,9,14,6140,17092014.0,2053.510986328125,3.8698305031770395
peten,9,14,6141,17092014.0,7594.064453125,14.310973965785154
peten,9,14,6142,17092014.0,4895.48779296875,9.225520640157992
peten,9,33,6143,17092032.0,2950.720947265625,5.560617890099461
peten,9,33,6144,17092032.0,4332.76318359375,8.165069114577598
peten,9,33,6145,17092032.0,1807.5377197265625,3.40629519394411
peten,9,33,6146,17092032.0,4700.77685546875,8.85858891675532
peten,9,33,6147,17092032.0,3295.268798828125,6.2099164790321755
peten,9,33,6148,17092032.0,10713.1552734375,20.188883983791804
peten,9,33,6149,17092032.0,5526.1845703125,10.414065353806926
peten,9,33,6150,17092032.0,2982.61474609375,5.620721583914104
peten,9,33,6151,17092032.0,6757.16015625,12.733832281202362
peten,9,46,6152,17092046.0,2166.837158203125,4.083393069752022
peten,9,46,6153,17092046.0,3203.424560546875,6.036836501759997
peten,9,46,6154,17092046.0,2447.381591796875,4.612077558827429
peten,9,46,6155,17092046.0,6860.3017578125,12.928202079333706
peten,9,46,6156,17092046.0,2167.51416015625,4.084668876322504
peten,9,46,6157,17092046.0,2505.19580078125,4.721028127358275
peten,9,46,6158,17092046.0,4624.103515625,8.714098416688236
peten,9,46,6159,17092046.0,2327.76025390625,4.386651785465621
peten,9,46,6160,17092046.0,3343.426025390625,6.300668515685849
peten,10,1,6161,17101000.0,9543.9638671875,17.98554901354698
peten,10,1,6162,17101000.0,4612.16943359375,8.691608702740064
peten,10,1,6163,17101000.0,5333.65234375,10.051239399547773
peten,10,1,6164,17101000.0,3008.726318359375,5.669928702606033
peten,10,1,6165,17101000.0,15449.599609375,29.11468807728998
peten,10,1,6166,17101000.0,4166.77685546875,7.852268764365183
peten,10,1,6167,17101000.0,35106.69921875,66.15838746765394
peten,10,1,6168,17101000.0,7887.58984375,14.864120999163664
peten,10,1,6169,17101000.0,3011.04150390625,5.674291657423154
peten,10,1,6170,17101000.0,16922.1875,31.889772104446575
peten,10,2,6171,17101002.0,8693.720703125,16.38327030488022
peten,10,2,6172,17101002.0,14223.1884765625,26.803522837468194
peten,10,2,6173,17101002.0,11332.921875,21.356830839467257
peten,10,2,6174,17101002.0,3584.987548828125,6.755889918452176
peten,10,2,6175,17101002.0,8036.5908203125,15.144912544932678
peten,10,2,6176,17101002.0,4070.95947265625,7.671701417411065
peten,10,2,6177,17101002.0,4916.73388671875,9.26555879053289
peten,10,2,6178,17101002.0,6428.7578125,12.114959815644726
peten,10,2,6179,17101002.0,6899.00439453125,13.001136991844405
peten,10,2,6180,17101002.0,4680.96630859375,8.82125604681116
peten,10,8,6181,17102008.0,3572.00537109375,6.731425073740544
peten,10,8,6182,17102008.0,4085.22509765625,7.698584911650654
peten,10,8,6183,17102008.0,2992.19482421875,5.6387751900539165
peten,10,8,6184,17102008.0,2727.315185546875,5.139610923474655
peten,10,8,6185,17102008.0,4396.234375,8.284680236316026
peten,10,8,6186,17102008.0,2754.06640625,5.190023456236061
peten,10,8,6187,17102008.0,6082.64404296875,11.46271026265032
peten,10,8,6188,17102008.0,8293.912109375,15.62983314197875
peten,10,8,6189,17102008.0,5128.4951171875,9.66462170011273
peten,10,8,6190,17102008.0,4654.50390625,8.771387790707841
peten,10,8,6191,17102008.0,2904.12158203125,5.472801634811185
peten,10,8,6192,17102008.0,3342.615478515625,6.299141044422236
peten,10,21,6193,17102020.0,2008.3184814453125,3.784665468719055
peten,10,21,6194,17102020.0,3594.887939453125,6.774547151790139
peten,10,21,6195,17102020.0,2795.292724609375,5.267714233340725
peten,10,21,6196,17102020.0,2816.031005859375,5.306795413767335
peten,10,21,6197,17102020.0,2606.68896484375,4.912291453811331
peten,10,21,6198,17102020.0,3683.666015625,6.941848962917826
peten,10,21,6199,17102020.0,2662.29541015625,5.017081503475654
peten,10,21,6200,17102020.0,5699.7724609375,10.741190808014478
peten,10,21,6201,17102020.0,5126.44873046875,9.660765295253814
peten,10,21,6202,17102020.0,1758.4412841796875,3.313773222967811
peten,10,31,6203,17102032.0,15235.03515625,28.71034250956291
peten,10,31,6204,17102032.0,6471.20947265625,12.194959742831339
peten,10,31,6205,17102032.0,3077.235595703125,5.79903407042757
peten,10,31,6206,17102032.0,10547.1953125,19.87613332240363
peten,10,31,6207,17102032.0,3084.175048828125,5.812111432836287
peten,10,31,6208,17102032.0,2081.795166015625,3.923131888969839
peten,10,31,6209,17102032.0,2659.16015625,5.0111731342083905
peten,10,31,6210,17102032.0,1385.3892822265625,2.610758714625275
peten,10,31,6211,17102032.0,2757.9248046875,5.197294587516224
peten,10,31,6212,17102032.0,15664.529296875,29.51972192724909
peten,10,40,6213,17102040.0,3471.690185546875,6.5423816415184906
peten,10,40,6214,17102040.0,2296.274658203125,4.327317348263255
peten,10,40,6215,17102040.0,5086.4462890625,9.585380907740864
peten,10,40,6216,17102040.0,3249.011474609375,6.122744798213875
peten,10,40,6217,17102040.0,5403.33837890625,10.182562361191785
peten,10,40,6218,17102040.0,23945.46484375,45.125100806395444
peten,10,40,6219,17102040.0,4434.0390625,8.355922968312397
peten,10,40,6220,17102040.0,4524.13330078125,8.52570507991663
peten,11,1,6221,17111000.0,11347.6591796875,21.38460321156266
peten,11,1,6222,17111000.0,13876.365234375,26.14993628703642
peten,11,1,6223,17111000.0,13789.458984375,25.986161922347925
peten,11,1,6224,17111000.0,2668.425048828125,5.028632774865875
peten,11,1,6225,17111000.0,27079.28515625,51.0307684738829
peten,11,1,6226,17111000.0,18448.138671875,34.76541895055361
peten,11,1,6227,17111000.0,14791.8203125,27.875106500004723
peten,11,1,6228,17111000.0,5806.76318359375,10.94281425432116
peten,11,1,6229,17111000.0,56107.96484375,105.73516054655983
peten,11,1,6230,17111000.0,13186.3134765625,24.84953742921066
peten,11,1,6231,17111000.0,16590.513671875,31.26473454402978
peten,11,1,6232,17111000.0,5495.7548828125,10.35672076998261
peten,11,4,6233,17111004.0,11912.7392578125,22.449493605441653
peten,11,4,6234,17111004.0,5454.99365234375,10.2799064485277
peten,11,4,6235,17111004.0,3668.524658203125,6.913315155599146
peten,11,4,6236,17111004.0,7783.70556640625,14.668351632482949
peten,11,4,6237,17111004.0,2374.674560546875,4.475061546154518
peten,11,4,6238,17111004.0,5963.45751953125,11.238103894806732
peten,11,4,6239,17111004.0,3350.740966796875,6.314453483758251
peten,11,4,6240,17111004.0,2930.123779296875,5.521802636898867
peten,11,4,6241,17111004.0,4982.58349609375,9.38965202825027
peten,11,7,6242,17111008.0,7871.46728515625,14.833738123468942
peten,11,7,6243,17111008.0,4922.98486328125,9.277338722530946
peten,11,7,6244,17111008.0,8746.0654296875,16.481913662953623
peten,11,7,6245,17111008.0,2993.98388671875,5.6421466687948065
peten,11,7,6246,17111008.0,5497.935546875,10.360830219779777
peten,11,7,6247,17111008.0,8292.7998046875,15.627737009726633
peten,11,7,6248,17111008.0,3849.650634765625,7.254646092558298
peten,11,7,6249,17111008.0,7703.67724609375,14.517538689613282
peten,11,7,6250,17111008.0,8060.18701171875,15.189379441808642
peten,11,7,6251,17111008.0,9837.6025390625,18.538909524837027
peten,11,13,6252,17112012.0,6011.158203125,11.32799557867036
peten,11,13,6253,17112012.0,9244.837890625,17.42184770583495
peten,11,13,6254,17112012.0,1931.4439697265625,3.639795861326302
peten,11,13,6255,17112012.0,1162.333740234375,2.190411735207592
peten,11,13,6256,17112012.0,2932.610595703125,5.5264890291552415
peten,11,13,6257,17112012.0,6856.4609375,12.92096407393637
peten,11,13,6258,17112012.0,4092.0556640625,7.711457077618535
peten,11,13,6259,17112012.0,3477.369140625,6.553083602079607
peten,12,12,6260,17122012.0,5895.515625,11.110067756869725
peten,12,12,6261,17122012.0,3146.091552734375,5.9287927542714955
peten,12,12,6262,17122012.0,6842.86865234375,12.895349485041672
peten,12,12,6263,17122012.0,2240.126953125,4.2215072974569345
peten,12,12,6264,17122012.0,3656.891357421875,6.891392262312652
peten,12,12,6265,17122012.0,2460.220458984375,4.6362723355776945
peten,12,12,6266,17122012.0,1720.6451416015625,3.242546593831148
peten,12,12,6267,17122012.0,2459.982421875,4.635823755914434
peten,12,12,6268,17122012.0,3046.1162109375,5.740389755784067
peten,12,12,6269,17122012.0,6010.50390625,11.326762559698526
peten,12,12,6270,17122012.0,2542.9228515625,4.792124553372166
izabal,1,3,6271,18011004.0,17749.365234375,33.44858413386601
izabal,1,3,6272,18011004.0,31827.69140625,59.97911473064373
izabal,1,3,6273,18011004.0,4493.64208984375,8.468244555502427
izabal,1,3,6274,18011004.0,18453.578125,34.77566957096123
izabal,1,3,6275,18011004.0,14173.1650390625,26.709253936254562
izabal,1,3,6276,18011004.0,9122.6689453125,17.191620979871995
izabal,1,3,6277,18011004.0,11978.7197265625,22.573833446953397
izabal,1,3,6278,18011004.0,26511.4921875,49.96076565208787
izabal,1,3,6279,18011004.0,6593.93115234375,12.42622809377647
izabal,1,3,6280,18011004.0,29626.103515625,55.830234090954534
izabal,1,3,6281,18011004.0,12675.2998046875,23.88653488959513
izabal,1,3,6282,18011004.0,9472.6640625,17.851184911826916
izabal,1,3,6283,18011004.0,15226.0419921875,28.6933949398441
izabal,1,6,6284,18011006.0,9943.4599609375,18.738397271864887
izabal,1,6,6285,18011006.0,3659.489990234375,6.896289371990331
izabal,1,6,6286,18011006.0,5620.63330078125,10.592053482717727
izabal,1,6,6287,18011006.0,11353.4794921875,21.3955715594315
izabal,1,6,6288,18011006.0,3844.995849609375,7.245874174753465
izabal,1,6,6289,18011006.0,11416.5654296875,21.514456672238005
izabal,1,6,6290,18011006.0,7003.2255859375,13.197541271279272
izabal,1,6,6291,18011006.0,9761.74609375,18.39595845815791
izabal,1,6,6292,18011006.0,6793.1162109375,12.8015912745216
